market,technology,input group,contribution type,score,score per kg H2,share of market (%),method,impact category,unit
Steel,PEM electrolysis,Water,Upstream input,0.00022295881964054263,0.6477818763424286,0.03441881098919211,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Steel,Steam methane reforming with CCS,CO2 capture and storage,Upstream input,0.0001058008596168653,0.6477818763424286,0.016332790941026135,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Steel,Steam methane reforming with CCS,Electricity,Upstream input,1.383477880829659e-06,0.6477818763424286,0.00021357156341594356,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Steel,Steam methane reforming with CCS,Fossil feedstock,Upstream input,0.0015327735122081646,0.6477818763424286,0.2366187706366015,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Steel,Steam methane reforming with CCS,Infrastructure,Upstream input,9.976493422893023e-05,0.6477818763424286,0.01540100732552647,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Steel,Steam methane reforming with CCS,Other direct emissions,Other direct emissions,1.232480893776289e-05,0.6477818763424286,0.0019026171289867617,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Steel,Steam methane reforming with CCS,Other raw materials,Upstream input,4.045259437134819e-05,0.6477818763424286,0.006244786377747355,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Steel,Steam methane reforming with CCS,Water,Upstream input,2.489761063063154e-06,0.6477818763424286,0.0003843517631461217,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification,Biomass feedstock,Upstream input,4.517839236865482e-07,0.6179114282145076,7.311467356931804e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification,Infrastructure,Upstream input,8.33263787653443e-09,0.6179114282145076,1.3485165504402615e-06,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification,Other direct emissions,Other direct emissions,0.0,0.6179114282145076,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification,Water,Upstream input,1.4371748429832445e-08,0.6179114282145076,2.3258589780999e-06,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification with CCS,Biomass feedstock,Upstream input,0.0414256464849626,0.6179114282145076,6.704139880478422,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification with CCS,CO2 capture and storage,Upstream input,0.02432679253423312,0.6179114282145076,3.936938438657277,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification with CCS,Infrastructure,Upstream input,0.000764048680935396,0.6179114282145076,0.12365019419420041,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification with CCS,Other direct emissions,Other direct emissions,0.0,0.6179114282145076,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Biomass gasification with CCS,Water,Upstream input,0.00131863967587445,0.6179114282145076,0.21340270072115983,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Ammonia leakage,Ammonia leakage,0.0,0.6179114282145076,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,CO2 capture and storage,Upstream input,6.238490650069396e-08,0.6179114282145076,1.009609203716444e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Electricity,Upstream input,8.878232931343906e-08,0.6179114282145076,1.436813194570312e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Fossil feedstock,Upstream input,1.9023075498580407e-06,0.6179114282145076,0.00030786087827423315,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Infrastructure,Upstream input,3.161683264900461e-08,0.6179114282145076,5.116725667360345e-06,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Other direct emissions,Other direct emissions,2.7143599172416695e-06,0.6179114282145076,0.0004392797726827899,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Other raw materials,Upstream input,1.623379117929829e-08,0.6179114282145076,2.627203582592219e-06,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Transport services,Upstream input,7.340350267709337e-09,0.6179114282145076,1.1879291970565623e-06,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Waste treatment,Upstream input,7.039397445421946e-10,0.6179114282145076,1.1392243489916848e-07,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Coal gasification with CCS,Water,Upstream input,1.5717292460344134e-08,0.6179114282145076,2.543615758290828e-06,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,PEM electrolysis,Electricity,Upstream input,0.38746819891061884,0.6179114282145076,62.706106606610525,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,PEM electrolysis,Infrastructure,Upstream input,0.020794403962217795,0.6179114282145076,3.3652725961558083,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,PEM electrolysis,Other direct emissions,Other direct emissions,0.0,0.6179114282145076,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,PEM electrolysis,Waste treatment,Upstream input,0.0004813249310642286,0.6179114282145076,0.07789545703257925,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,PEM electrolysis,Water,Upstream input,0.00022295881964054263,0.6179114282145076,0.03608265027316222,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Steam methane reforming with CCS,CO2 capture and storage,Upstream input,0.0001058008596168653,0.6179114282145076,0.017122334170543384,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Steam methane reforming with CCS,Electricity,Upstream input,1.383477880829659e-06,0.6179114282145076,0.00022389582352074338,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Steam methane reforming with CCS,Fossil feedstock,Upstream input,0.0015327735122081646,0.6179114282145076,0.24805715547893428,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Steam methane reforming with CCS,Infrastructure,Upstream input,9.976493422893023e-05,0.6179114282145076,0.016145507215687374,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Steam methane reforming with CCS,Other direct emissions,Other direct emissions,1.232480893776289e-05,0.6179114282145076,0.00199459151829837,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Steam methane reforming with CCS,Other raw materials,Upstream input,4.045259437134819e-05,0.6179114282145076,0.006546665512926085,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
Transport,Steam methane reforming with CCS,Water,Upstream input,2.489761063063154e-06,0.6179114282145076,0.00040293170661327124,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq
