9ab90b57-8455-3998-ab19-cb70659cfa52;69998bb3-7ffd-3000-8f3a-faee2f0ea719;1;Alkylbenzene (c10-c15);Emissions to soil/agricultural;;Alkylbenzene (c10-c15);Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
019f87ee-7831-3b5b-a1e2-ea0a0afb6cb0;f44aaa0d-c3c4-45fe-9573-2618431f7f6e;1;Alpha-cypermethrin;Emissions to water;;Alpha-cypermethrin;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
ca3e7135-1d51-35a1-a059-646a00a33707;55e98b21-125a-4c66-9c8d-43d3e74ce72c;1;Alpha-cypermethrin;Emissions to soil/forestry;;Alpha-cypermethrin;Elementary flows/Emission to soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
aeb6256a-a11d-344d-b962-a467491969c6;c95f4f53-754b-4b8c-bd04-697b2f618ff5;1;Aluminium (III);Emissions to water/ocean;;Aluminium, ion;Elementary flows/Emission to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
7d75d4e8-1eb3-3715-946b-8e97d7e01944;f1346d21-41e1-45c1-bf42-5841635c6486;1;Aluminium (III);Emissions to water;;Aluminium, ion;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
8f651287-eb55-3f39-8d96-9cc7ef759bf8;7b192eb2-644e-544a-9299-4a79cb4dd479;1;Aluminium hydroxide;Emissions to water;;Aluminium hydroxide;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
89774eaf-aac1-3ad8-bf6a-d12d8b7769f2;8570c45a-8c78-4709-9b8f-fb88314d9e9d;1;Ammonium sulfate;Emissions to water;;Ammonium sulfate;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
f6c34863-6ebc-3079-8659-54fd9537a854;2b2369a4-26bb-4b18-8479-752fdf7a5e7f;1;Antimony, ion;Emissions to soil/industrial;;Antimony;Elementary flows/Emission to soil/industrial;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
7b3ecfe6-9009-3d1b-8b0d-e80636070bff;c49fb4cd-eed0-4438-9052-9612473cdbae;1;Antimony, ion;Emissions to soil;;Antimony;Elementary flows/Emission to soil/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
1fa4e567-0dd0-36e9-b02b-a2a8b49ca387;77927dac-dea3-429d-a434-d5a71d92c4f7;1;Antimony, ion;Emissions to air;;Antimony;Elementary flows/Emission to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
2600cb65-2a3f-3bcb-912c-ac93fa983a9c;b2dc8668-86de-4207-b20e-dc81dea63c98;1;Antimony, ion;Emissions to water;;Antimony;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
efeda332-6b69-3725-b3c1-6e043dec154e;f4cf8d5c-f030-4b55-a3af-e3c20b855ee8;1;Antimony, ion;Emissions to soil/agricultural;;Antimony;Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
af516e1c-beaa-3d49-afba-37e6332dd491;a4f6341b-1762-4222-9024-bfd91f63588f;1;AOX, Adsorbable Organic Halogen;Emissions to water;;AOX, Adsorbable Organic Halogen as Cl;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
47adc64b-e5ca-35d1-83f8-77cd6f283132;46e6f5f7-6541-494f-a9bb-66918fb5d592;1;AOX, Adsorbable Organic Halogen;Emissions to water/ocean;;AOX, Adsorbable Organic Halogen as Cl;Elementary flows/Emission to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
f23053c6-16d3-3322-82ae-fe0361a51813;fe0acd60-3ddc-11dd-a350-0050c2490048;1;Argon;Emissions to air;;Argon;Elementary flows/Emission to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
73ccfd08-ae85-34d7-8b83-88ca38637beb;fc84887d-158e-4067-80dc-9743165bd70d;1;Arsenic, ion;Emissions to soil;;Arsenic;Elementary flows/Emission to soil/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
6b16047b-1242-36d8-afa7-d13efc454ea5;dc6dbdaa-9f13-43a8-8af5-6603688c6ad0;1;Arsenic, ion;Emissions to air;;Arsenic;Elementary flows/Emission to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
ef1cf68c-664b-3c62-a732-4727af82c75e;4673a799-36a5-4359-ac6a-fa933281bc93;1;Arsenic, ion;Emissions to soil/agricultural;;Arsenic;Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
0be36d6b-aaae-3cd1-a53d-2210aa166ce6;8a377f10-d147-41ff-b9ef-53fad50245ce;1;Arsenic, ion;Emissions to water;;Arsenic;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
7c26d266-4648-331b-8613-8c4a95a6010b;ebc4c2a3-c004-4053-8048-f41fdd9324c8;1;Arsenic, ion;Emissions to soil/industrial;;Arsenic;Elementary flows/Emission to soil/industrial;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
10dbdb88-8d81-3e43-819a-6ed9e28c886b;08a91e70-3ddc-11dd-91e3-0050c2490048;1;Arsenic, ion;Emissions to water/ocean;;Arsenic;Elementary flows/Emission to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
f9165867-f3a1-36ec-9a92-f693364d912a;11b0eeb3-4f67-4fd5-91ef-1d38ea4dd79a;1;Atrazine;Emissions to soil/forestry;;Atrazine;Elementary flows/Emission to soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
82c38cc2-f1b9-37c2-993f-147b105ff316;266aaa4b-f207-47eb-a352-ee68e950541c;1;Azoxystrobin;Emissions to soil/forestry;;Azoxystrobin;Elementary flows/Emission to soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
31b9f4fd-e06d-3d2d-9148-99fd36c008b3;5719929a-8c5b-48cc-a039-b11a9f380467;1;Barium (II);Emissions to soil/industrial;;Barium;Elementary flows/Emission to soil/industrial;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
0f8e3d91-0832-3346-83a8-27c2afb08fda;7e246e3a-5cff-43fc-a8e6-02d191424559;1;Barium (II);Emissions to air;;Barium;Elementary flows/Emission to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
7349290a-1945-32e1-a10e-3ece9137adee;f8199e39-7354-44ad-92d8-6a2cc3bac24e;1;Barium (II);Emissions to soil/agricultural;;Barium;Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
68140b85-21ea-3073-830a-aee87207be06;95ad40ec-c34b-49fc-a7dc-0e13172ac105;1;Barium (II);Emissions to water/ocean;;Barium;Elementary flows/Emission to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
f0927bf2-be08-34a2-88e3-4506c33150b4;99cd88f6-16b7-4b28-895c-2f42101f634b;1;Barium (II);Emissions to soil;;Barium;Elementary flows/Emission to soil/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
6cc41f79-d73e-33fa-8693-0a27698f2bf8;0e1c17ae-8144-4714-a7cd-786a5480f423;1;Barium (II);Emissions to water;;Barium;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
959f16b0-b609-3df6-8367-4ec2776c3408;f7e7da24-50a8-44b4-afec-d7e74b67a8b4;1;Benzaldehyde;Emissions to water;;Benzaldehyde;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
4d3dfbfb-4b28-3b11-b456-a2e07d1f7740;10d26189-a688-4859-8aa9-525e058a07f0;1;Benzaldehyde;Emissions to air;;Benzaldehyde;Elementary flows/Emission to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
348cb6fc-c758-3ba6-9488-c0ba815dc14d;1afd6f3b-1785-5093-a64d-aa7a89d752ba;1;Benzovindiflupyr;Emissions to soil/agricultural;;Benzovindiflupyr;Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
d19dcf06-64ee-391c-b171-65d818213282;434f667a-d308-4e0b-a737-cdf063c00ac7;1;Bifenthrin;Emissions to soil/forestry;;Bifenthrin;Elementary flows/Emission to soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
39d9e20d-8b65-3a27-91c7-aacb435e9951;d493b514-f36d-482f-a978-63b5a1889bc2;1;Borate;Emissions to water;;Borate;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
1f0246aa-4b20-3773-a93a-fcc8f104ba90;f2e4394f-61bb-5493-983d-d3d5b7b96a41;1;Bromopropane;Emissions to air;;Bromopropane;Elementary flows/Emission to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
e778b583-5811-3dd0-bde7-b100301e9362;f918799d-98d3-5d5d-b02f-480b340d038c;1;Bromopropane;Emissions to water;;Bromopropane;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
c2908851-314d-36f0-8357-b36b5fea6513;91f6386a-af2e-4bbb-a05c-62e4483b1bcf;1;Butene;Emissions to air;;Butene;Elementary flows/Emission to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
a59bcb56-6473-372a-9ed6-eef15c1327e7;9c2e78e0-38d7-4eb7-a40f-31c7308b1dd6;1;Butyrolactone;Emissions to water;;Butyrolactone;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
a42b95cb-a1e6-3024-b2c8-0cf9f6d2c94b;493ab2e9-b137-44b5-900f-bd5d09d4ed1c;1;Carbendazim;Emissions to soil/forestry;;Carbendazim;Elementary flows/Emission to soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
7d594b13-5823-30d2-8770-b1bfd2eb5604;7ec370d5-048e-4523-b6df-2f6030b2a4ae;1;Carbendazim;Emissions to water;;Carbendazim;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
94543cec-2aef-3b45-86a2-c368428d9511;375bc95e-6596-4aa1-9716-80ff51b9da77;1;Carbon dioxide, to soil or biomass stock;Emissions to soil;;Carbon dioxide, to soil or biomass stock;Elementary flows/Emission to soil/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
b4935c33-3dbb-34cf-94d5-9522ff143d39;259cf8d6-6ea8-4ccf-84b7-23c930a5b2b3;1;Carbon dioxide, to soil or biomass stock;Emissions to soil/agricultural;;Carbon dioxide, to soil or biomass stock;Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
cfd912e9-b0a1-33d7-919f-1d262375e313;0d213eaa-6dec-4669-b75e-4afeb06ac31d;1;Carbonate;Emissions to water/ocean;;Carbonate;Elementary flows/Emission to water/ocean;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
54199f28-021e-3dae-8490-a6d6524c44e9;6b6524ce-80cf-347b-b30a-0661754054cf;1;Carbosulfan;Emissions to soil/agricultural;;Carbosulfan;Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
b3194c87-9ea2-3edc-b40c-b768ae9293a2;fdf7a511-57f5-417f-a67f-521a69476d7a;1;Carboxin;Emissions to soil/forestry;;Carboxin;Elementary flows/Emission to soil/forestry;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
de190778-cfa2-308a-9804-6770fef2b138;017be306-b88a-4d3a-a906-b8734b72b6fb;1;Carboxylic acids, unspecified;Emissions to water;;Carboxylic acids, unspecified;Elementary flows/Emission to water/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
50a97a27-ff85-3665-868d-bbf7b434d59d;6aaca508-da74-55ec-9b6b-38f5ea5f1d14;1;Chlorantraniliprole;Emissions to soil/agricultural;;Chlorantraniliprole;Elementary flows/Emission to soil/agricultural;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;20aadc24-a391-41cf-b340-3e4529f44bde;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;ok: Applied and removed;ok: flow in sync. with database
