Aluminium;air;unspecified;kilogram;864
Xenon-138;air;low population density, long-term;kilo Becquerel;865
Lead;soil;forestry;kilogram;866
o-Nitrotoluene;air;unspecified;kilogram;867
Dipropylamine;air;unspecified;kilogram;868
Acetaldehyde;air;urban air close to ground;kilogram;869
Propionic acid;water;ocean;kilogram;870
Transformation, to traffic area, road network;natural resource;land;square meter;871
Acenaphthene;water;ground-;kilogram;872
Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin;water;ocean;kilogram;873
Transformation, from permanent crop, irrigated;natural resource;land;square meter;874
Furalaxyl;soil;agricultural;kilogram;875
Tellurium-123m;air;urban air close to ground;kilo Becquerel;876
Silicon;air;low population density, long-term;kilogram;877
Niobium-95;water;ocean;kilo Becquerel;878
Strontium;air;unspecified;kilogram;879
Chromium-51;air;low population density, long-term;kilo Becquerel;880
Urea;water;unspecified;kilogram;881
Propylene oxide;air;urban air close to ground;kilogram;882
Zinc;soil;industrial;kilogram;883
Herbicides, unspecified;water;ocean;kilogram;884
Furan;air;lower stratosphere + upper troposphere;kilogram;885
Acidity, unspecified;water;ground-, long-term;kilogram;886
Heat, waste;soil;unspecified;megajoule;887
Lead;water;ground-;kilogram;888
Dichlorprop;water;ground-;kilogram;889
Copper;air;low population density, long-term;kilogram;890
t-Butyl methyl ether;air;non-urban air or from high stacks;kilogram;891
Titanium;air;lower stratosphere + upper troposphere;kilogram;892
Noble gases, radioactive, unspecified;air;non-urban air or from high stacks;kilo Becquerel;893
Metsulfuron-methyl;soil;agricultural;kilogram;894
Potassium;air;unspecified;kilogram;895
Calcium;air;urban air close to ground;kilogram;896
Imazethapyr;air;non-urban air or from high stacks;kilogram;897
Iron-59;water;unspecified;kilo Becquerel;898
Scandium;soil;forestry;kilogram;899
Silicon tetrachloride;air;urban air close to ground;kilogram;900
Ruthenium-103;water;ocean;kilo Becquerel;901
BOD5, Biological Oxygen Demand;water;ground-, long-term;kilogram;902
Titanium, ion;water;ground-, long-term;kilogram;903
t-Butyl methyl ether;air;unspecified;kilogram;904
Isopropylamine;air;lower stratosphere + upper troposphere;kilogram;905
Hydroxide;water;unspecified;kilogram;906
Ammonium, ion;water;unspecified;kilogram;907
Cobalt;soil;unspecified;kilogram;908
Fungicides, unspecified;water;ground-, long-term;kilogram;909
Hexane;water;ocean;kilogram;910
Oxydemeton-methyl;soil;agricultural;kilogram;911
Ethane, 1,1-difluoro-, HFC-152a;air;unspecified;kilogram;912
Occupation, annual crop, non-irrigated;natural resource;land;square meter-year;913
Formamide;water;ground-, long-term;kilogram;914
Anthracene;water;ground-, long-term;kilogram;915
Xenon-137;air;urban air close to ground;kilo Becquerel;916
Manganese-54;water;ground-, long-term;kilo Becquerel;917
Lithium carbonate;air;urban air close to ground;kilogram;918
Acenaphthene;air;non-urban air or from high stacks;kilogram;919
Sodium, ion;water;unspecified;kilogram;920
Butyl acetate;air;low population density, long-term;kilogram;921
Acenaphthene;air;urban air close to ground;kilogram;922
Pyrethrine;soil;agricultural;kilogram;923
Bentazone;water;surface water;kilogram;924
Palladium;air;unspecified;kilogram;925
Solids, inorganic;water;surface water;kilogram;926
Copper, Cu 0.2%, in mixed ore, in ground;natural resource;in ground;kilogram;927
Thorium;air;unspecified;kilogram;928
Iodine-135;air;non-urban air or from high stacks;kilo Becquerel;929
Acetic acid;air;unspecified;kilogram;930
Radioactive species, Nuclides, unspecified;water;ground-, long-term;kilo Becquerel;931
Phosphorus;soil;unspecified;kilogram;932
Bifenthrin;soil;agricultural;kilogram;933
Nitrogen;water;ground-, long-term;kilogram;934
Cesium-134;air;low population density, long-term;kilo Becquerel;935
Cyclohexane;water;surface water;kilogram;936
Hexane;air;non-urban air or from high stacks;kilogram;937
Water, turbine use, unspecified natural origin;natural resource;in water;cubic meter;938
Radon-220;air;low population density, long-term;kilo Becquerel;939
Diclofop-methyl;soil;agricultural;kilogram;940
Selenium;soil;agricultural;kilogram;941
Iodine-131;water;ocean;kilo Becquerel;942
Benzene;air;low population density, long-term;kilogram;943
Sulfur;water;ground-, long-term;kilogram;944
Occupation, pasture, man made, extensive;natural resource;land;square meter-year;945
Tungsten;air;urban air close to ground;kilogram;946
1-Pentanol;air;urban air close to ground;kilogram;947
Magnesite, in ground;natural resource;in ground;kilogram;948
Chlormequat chloride;soil;agricultural;kilogram;949
Methamidophos;soil;agricultural;kilogram;950
3-Methyl-1-butanol;water;surface water;kilogram;951
Ethephon;soil;agricultural;kilogram;952
Nitrobenzene;air;urban air close to ground;kilogram;953
Fluosilicic acid;water;ocean;kilogram;954
Antimony-122;water;ground-;kilo Becquerel;955
Iodine-133;air;low population density, long-term;kilo Becquerel;956
Strontium-89;air;non-urban air or from high stacks;kilo Becquerel;957
Hypochlorite;water;ground-;kilogram;958
Carbon dioxide, from soil or biomass stock;air;non-urban air or from high stacks;kilogram;959
Titanium, ion;water;ocean;kilogram;960
Promethium-147;air;low population density, long-term;kilo Becquerel;961
Protactinium-234;water;ocean;kilo Becquerel;962
Monolinuron;soil;agricultural;kilogram;963
Fenpyroximate;soil;agricultural;kilogram;964
Fluosilicic acid;air;low population density, long-term;kilogram;965
Thorium-232;water;surface water;kilo Becquerel;966
Uranium-235;air;unspecified;kilo Becquerel;967
Transformation, to annual crop, greenhouse;natural resource;land;square meter;968
Boron carbide;air;low population density, long-term;kilogram;969
Iodine-129;air;unspecified;kilo Becquerel;970
Scandium;water;ocean;kilogram;971
Pronamide;soil;agricultural;kilogram;972
Niobium, in ground;natural resource;in ground;kilogram;973
Methidathion;soil;agricultural;kilogram;974
Radium-228;water;unspecified;kilo Becquerel;975
Propionic acid;air;non-urban air or from high stacks;kilogram;976
m-Xylene;air;unspecified;kilogram;977
Vanadium;soil;unspecified;kilogram;978
Methyl ethyl ketone;air;low population density, long-term;kilogram;979
Occupation, urban/industrial fallow (non-use);natural resource;land;square meter-year;980
Hydrogen;air;unspecified;kilogram;981
Phosphorus;soil;industrial;kilogram;982
Benzene;air;lower stratosphere + upper troposphere;kilogram;983
Cobalt-57;water;ocean;kilo Becquerel;984
Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;natural resource;in ground;kilogram;985
Acetone;water;surface water;kilogram;986
Transformation, from seabed, natural (non-use);natural resource;land;square meter;987
Ethylene glycol monoethyl ether;water;ocean;kilogram;988
Rubidium;water;ground-, long-term;kilogram;989
Wood, hard, standing;natural resource;biotic;cubic meter;990
Water;water;fossil well;cubic meter;991
Ethylene glycol monoethyl ether;air;unspecified;kilogram;992
Sodium formate;air;urban air close to ground;kilogram;993
Niobium-95;air;unspecified;kilo Becquerel;994
Tin;air;non-urban air or from high stacks;kilogram;995
Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin;soil;agricultural;kilogram;996
Radium-228;water;ground-;kilo Becquerel;997
Nitrobenzene;air;unspecified;kilogram;998
2-Methyl pentane;air;low population density, long-term;kilogram;999
Acetone;air;low population density, long-term;kilogram;1000
Titanium, ion;water;surface water;kilogram;1001
Glutaraldehyde;water;surface water;kilogram;1002
Phosphine;air;lower stratosphere + upper troposphere;kilogram;1003
Titanium;soil;industrial;kilogram;1004
2-Methyl-1-propanol;air;non-urban air or from high stacks;kilogram;1005
Sulfide;water;ground-;kilogram;1006
Iodine-129;air;non-urban air or from high stacks;kilo Becquerel;1007
Water, in air;natural resource;in air;cubic meter;1008
t-Butylamine;air;lower stratosphere + upper troposphere;kilogram;1009
1-Pentene;air;low population density, long-term;kilogram;1010
Dipropylamine;water;unspecified;kilogram;1011
Cobalt-60;water;surface water;kilo Becquerel;1012
Lead-210;water;ocean;kilo Becquerel;1013
Decanoic acid;water;unspecified;kilogram;1014
Iron-59;air;low population density, long-term;kilo Becquerel;1015
Transformation, to annual crop, irrigated;natural resource;land;square meter;1016
Diphenylether-compound;water;unspecified;kilogram;1017
Metribuzin;soil;agricultural;kilogram;1018
Fluazifop-p-butyl;air;non-urban air or from high stacks;kilogram;1019
Methyl formate;water;surface water;kilogram;1020
Occupation, inland waterbody, unspecified;natural resource;land;square meter-year;1021
Nitrogen, organic bound;water;unspecified;kilogram;1022
Methane, monochloro-, R-40;air;lower stratosphere + upper troposphere;kilogram;1023
Paraquat;soil;agricultural;kilogram;1024
Hydrocarbons, aromatic;air;urban air close to ground;kilogram;1025
Vermiculite, in ground;natural resource;in ground;kilogram;1026
Benzene, dichloro;air;low population density, long-term;kilogram;1027
Butafenacil;soil;agricultural;kilogram;1028
Fluosilicic acid;water;ground-;kilogram;1029
Boron;water;surface water;kilogram;1030
Chromium;air;non-urban air or from high stacks;kilogram;1031
Methyl amine;air;low population density, long-term;kilogram;1032
Methyl amine;water;ground-;kilogram;1033
MCPB;water;surface water;kilogram;1034
Toluene;water;ground-, long-term;kilogram;1035
Carbon dioxide, from soil or biomass stock;air;unspecified;kilogram;1036
Sodium dichromate;air;lower stratosphere + upper troposphere;kilogram;1037
Transformation, to annual crop, irrigated, extensive;natural resource;land;square meter;1038
Ethene, chloro-;air;lower stratosphere + upper troposphere;kilogram;1039
Transformation, from dump site, residual material landfill;natural resource;land;square meter;1040
Glyphosate;soil;industrial;kilogram;1041
NMVOC, non-methane volatile organic compounds, unspecified origin;air;non-urban air or from high stacks;kilogram;1042
Chloroform;water;surface water;kilogram;1043
Potassium, ion;water;surface water;kilogram;1044
Formate;water;surface water;kilogram;1045
Acenaphthene;air;unspecified;kilogram;1046
Cyclohexane (for all cycloalkanes);air;urban air close to ground;kilogram;1047
Transformation, to bare area (non-use);natural resource;land;square meter;1048
Neptunium-237;air;unspecified;kilo Becquerel;1049
Nitrogen fluoride;air;non-urban air or from high stacks;kilogram;1050
Benzene, dichloro;air;non-urban air or from high stacks;kilogram;1051
Aniline;air;unspecified;kilogram;1052
Mepiquat chloride;soil;agricultural;kilogram;1053
Propylamine;air;urban air close to ground;kilogram;1054
Methane, trichlorofluoro-, CFC-11;air;non-urban air or from high stacks;kilogram;1055
Xenon-135;air;urban air close to ground;kilo Becquerel;1056
Vanadium;air;non-urban air or from high stacks;kilogram;1057
Dialifor;soil;agricultural;kilogram;1058
2,4-D ester;water;surface water;kilogram;1059
Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b;air;non-urban air or from high stacks;kilogram;1060
Toluene;water;unspecified;kilogram;1061
Mesosulfuron;soil;agricultural;kilogram;1062
1,4-Butanediol;water;ocean;kilogram;1063
Chlorine;air;urban air close to ground;kilogram;1064
Iodine-131;air;urban air close to ground;kilo Becquerel;1065
m-Xylene;air;lower stratosphere + upper troposphere;kilogram;1066
Methane, bromo-, Halon 1001;air;unspecified;kilogram;1067
Radiation, electromagnetic;air;urban air close to ground;megajoule;1068
4-Methyl-2-pentanone;water;unspecified;kilogram;1069
Praseodymium, in ground;natural resource;in ground;kilogram;1070
Foramsulfuron;soil;agricultural;kilogram;1071
Silicon;soil;forestry;kilogram;1072
Carbon dioxide, non-fossil;air;lower stratosphere + upper troposphere;kilogram;1073
Cu-HDO;water;unspecified;kilogram;1074
Acenaphthylene;water;surface water;kilogram;1075
PAH, polycyclic aromatic hydrocarbons;water;ground-;kilogram;1076
Methyl formate;water;ground-;kilogram;1077
Rhodium;air;unspecified;kilogram;1078
Barite;water;surface water;kilogram;1079
Sodium chlorate;water;ocean;kilogram;1080
Tungsten;water;ground-;kilogram;1081
Mefenpyr-diethyl;soil;agricultural;kilogram;1082
Procymidone;soil;agricultural;kilogram;1083
Osmium, in ground;natural resource;in ground;kilogram;1084
Phosphoric acid;air;unspecified;kilogram;1085
Phosphate;water;unspecified;kilogram;1086
Cadmium, 0.30% in sulfide, Cd 0.18%, Pb, Zn, Ag, In, in ground;natural resource;in ground;kilogram;1087
Diethylene glycol;water;surface water;kilogram;1088
Zinc-65;air;non-urban air or from high stacks;kilo Becquerel;1089
Propene;air;low population density, long-term;kilogram;1090
Elemental carbon;water;unspecified;kilogram;1091
Ethyl cellulose;air;non-urban air or from high stacks;kilogram;1092
Thallium;water;surface water;kilogram;1093
Magnesium;water;ground-, long-term;kilogram;1094
Vanadium;air;lower stratosphere + upper troposphere;kilogram;1095
Lambda-cyhalothrin;water;surface water;kilogram;1096
Methomyl;soil;agricultural;kilogram;1097
Ethyl acetate;water;ocean;kilogram;1098
Phosmet;soil;agricultural;kilogram;1099
Bromopropane;water;unspecified;kilogram;1100
Iodine-131;air;unspecified;kilo Becquerel;1101
Transformation, to snow and ice (non-use);natural resource;land;square meter;1102
Mercury;air;low population density, long-term;kilogram;1103
COD, Chemical Oxygen Demand;water;unspecified;kilogram;1104
Chromium-51;air;non-urban air or from high stacks;kilo Becquerel;1105
Lead;water;surface water;kilogram;1106
Methanesulfonic acid;air;urban air close to ground;kilogram;1107
Calcium, ion;water;ground-;kilogram;1108
1-Pentanol;water;ground-;kilogram;1109
Phthalate, dimethyl-;water;ground-, long-term;kilogram;1110
4-Methyl-2-pentanone;air;low population density, long-term;kilogram;1111
Propylamine;water;surface water;kilogram;1112
Hypochlorite;water;ocean;kilogram;1113
Chloramine;air;unspecified;kilogram;1114
Tungsten;air;unspecified;kilogram;1115
Zinc-65;air;urban air close to ground;kilo Becquerel;1116
Tantalum, in ground;natural resource;in ground;kilogram;1117
Iodide;water;ground-, long-term;kilogram;1118
Methane, dichloro-, HCC-30;water;ground-;kilogram;1119
Molybdenum;water;ground-;kilogram;1120
Benfluralin;soil;agricultural;kilogram;1121
Benzene, dichloro;air;lower stratosphere + upper troposphere;kilogram;1122
Cypermethrin;soil;agricultural;kilogram;1123
Uranium-235;water;unspecified;kilo Becquerel;1124
Polonium-210;air;unspecified;kilo Becquerel;1125
Metconazole;soil;agricultural;kilogram;1126
Cyhalothrin, gamma-;air;non-urban air or from high stacks;kilogram;1127
Thorium-232;air;unspecified;kilo Becquerel;1128
Transformation, from annual crop;natural resource;land;square meter;1129
Cyhalothrin;soil;agricultural;kilogram;1130
Potassium chloride;air;non-urban air or from high stacks;kilogram;1131
Boron carbide;water;unspecified;kilogram;1132
Silthiofam;soil;agricultural;kilogram;1133
Ethalfluralin;soil;agricultural;kilogram;1134
Phosphorus trichloride;air;unspecified;kilogram;1135
Carbon;soil;agricultural;kilogram;1136
Phenanthrene;air;unspecified;kilogram;1137
Transformation, to dump site;natural resource;land;square meter;1138
Iron-59;water;ocean;kilo Becquerel;1139
Hydrogen fluoride;air;non-urban air or from high stacks;kilogram;1140
Niobium-95;water;ground-;kilo Becquerel;1141
Flutolanil;soil;agricultural;kilogram;1142
Helium;air;non-urban air or from high stacks;kilogram;1143
Acenaphthylene;water;ground-, long-term;kilogram;1144
Xenon-135;air;low population density, long-term;kilo Becquerel;1145
Uranium-238;air;urban air close to ground;kilo Becquerel;1146
Magnesium;soil;agricultural;kilogram;1147
Acetic acid;air;urban air close to ground;kilogram;1148
Propylene oxide;water;surface water;kilogram;1149
Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113;air;lower stratosphere + upper troposphere;kilogram;1150
Radium-226;water;surface water;kilo Becquerel;1151
P-tert-amylphenol;soil;agricultural;kilogram;1152
Argon-41;air;urban air close to ground;kilo Becquerel;1153
Dimefuron;soil;agricultural;kilogram;1154
Thorium-228;water;unspecified;kilo Becquerel;1155
Chlorbromuron;soil;agricultural;kilogram;1156
residual wood, dry;social;unspecified;cubic meter;1157
Strontium-90;water;unspecified;kilo Becquerel;1158
Ethene, trichloro-;air;low population density, long-term;kilogram;1159
Calcium hydroxide;air;low population density, long-term;kilogram;1160
Heptane;air;non-urban air or from high stacks;kilogram;1161
2-Propanol;air;unspecified;kilogram;1162
Carbon disulfide;air;unspecified;kilogram;1163
Methane, bromochlorodifluoro-, Halon 1211;air;low population density, long-term;kilogram;1164
Ethylene oxide;air;non-urban air or from high stacks;kilogram;1165
Phenol;water;ground-, long-term;kilogram;1166
Thorium-234;air;low population density, long-term;kilo Becquerel;1167
Zirconium-95;air;non-urban air or from high stacks;kilo Becquerel;1168
Arsenic;soil;unspecified;kilogram;1169
Barite;water;ground-;kilogram;1170
Water, cooling, unspecified natural origin;natural resource;in water;cubic meter;1171
1,4-Butanediol;air;urban air close to ground;kilogram;1172
Chlorine;air;unspecified;kilogram;1173
Hydrocarbons, aliphatic, alkanes, unspecified;air;lower stratosphere + upper troposphere;kilogram;1174
Chloramine;air;non-urban air or from high stacks;kilogram;1175
Propionic acid;water;surface water;kilogram;1176
Epichlorohydrin;air;lower stratosphere + upper troposphere;kilogram;1177
Acetonitrile;water;ground-;kilogram;1178
Barium-140;air;lower stratosphere + upper troposphere;kilo Becquerel;1179
2-Propanol;air;non-urban air or from high stacks;kilogram;1180
Methanol;water;ground-, long-term;kilogram;1181
Ammonium, ion;water;ocean;kilogram;1182
Uranium alpha;air;lower stratosphere + upper troposphere;kilo Becquerel;1183
Propiconazole;air;non-urban air or from high stacks;kilogram;1184
Actinium, in ground;natural resource;in ground;kilogram;1185
Transformation, to annual crop;natural resource;land;square meter;1186
Ethane thiol;air;lower stratosphere + upper troposphere;kilogram;1187
Bromine;air;lower stratosphere + upper troposphere;kilogram;1188
Transformation, to seabed, infrastructure;natural resource;land;square meter;1189
Cobalt-57;air;low population density, long-term;kilo Becquerel;1190
Butyrolactone;water;surface water;kilogram;1191
Molybdenum;air;low population density, long-term;kilogram;1192
Azoxystrobin;soil;agricultural;kilogram;1193
Bromopropane;air;unspecified;kilogram;1194
Transformation, from forest, secondary (non-use);natural resource;land;square meter;1195
Nitrobenzene;air;low population density, long-term;kilogram;1196
Lanthanum;air;low population density, long-term;kilogram;1197
Methanol;air;non-urban air or from high stacks;kilogram;1198
Phosphorus;air;non-urban air or from high stacks;kilogram;1199
Butanol;air;unspecified;kilogram;1200
Benzal chloride;air;unspecified;kilogram;1201
Radium-228;air;lower stratosphere + upper troposphere;kilo Becquerel;1202
Dienochlor;soil;agricultural;kilogram;1203
Herbicides, unspecified;soil;agricultural;kilogram;1204
Amitraz;soil;agricultural;kilogram;1205
Discarded fish, demersal, to ocean;water;ocean;kilogram;1206
Plutonium-alpha;air;urban air close to ground;kilo Becquerel;1207
Nickel;air;non-urban air or from high stacks;kilogram;1208
Thorium-230;air;unspecified;kilo Becquerel;1209
Acrylate, ion;water;ground-, long-term;kilogram;1210
Chlorine;soil;unspecified;kilogram;1211
Silver, ion;water;ocean;kilogram;1212
Iodine-129;air;lower stratosphere + upper troposphere;kilo Becquerel;1213
Occupation, seabed, drilling and mining;natural resource;land;square meter-year;1214
Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114;air;urban air close to ground;kilogram;1215
Urea;water;ocean;kilogram;1216
Curium alpha;air;lower stratosphere + upper troposphere;kilo Becquerel;1217
Hydrogen-3, Tritium;water;ground-;kilo Becquerel;1218
Cu, Cu 3.2E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0% in ore, in ground;natural resource;in ground;kilogram;1219
Propane;air;low population density, long-term;kilogram;1220
Bromine;water;ocean;kilogram;1221
Bromine, in water;natural resource;in water;kilogram;1222
Ziram;soil;agricultural;kilogram;1223
Americium-241;air;low population density, long-term;kilo Becquerel;1224
Nitrobenzene;air;non-urban air or from high stacks;kilogram;1225
TiO2, 95% in rutile, 0.40% in crude ore, in ground;natural resource;in ground;kilogram;1226
Water, well, in ground;natural resource;in water;cubic meter;1227
Sulfur trioxide;air;low population density, long-term;kilogram;1228
Chlorosulfonic acid;water;ground-;kilogram;1229
2-Aminopropanol;water;ground-, long-term;kilogram;1230
Uranium-238;water;ground-;kilo Becquerel;1231
Particulates, < 2.5 um;air;unspecified;kilogram;1232
Zinc-65;air;lower stratosphere + upper troposphere;kilo Becquerel;1233
Fenamiphos;soil;agricultural;kilogram;1234
Chromium VI;soil;agricultural;kilogram;1235
Hydrocarbons, aliphatic, unsaturated;water;surface water;kilogram;1236
Methyl amine;water;ocean;kilogram;1237
Acetonitrile;air;unspecified;kilogram;1238
Butyl acetate;air;urban air close to ground;kilogram;1239
Fungicides, unspecified;water;ground-;kilogram;1240
Cyclohexane;water;ground-, long-term;kilogram;1241
Propionic acid;water;unspecified;kilogram;1242
Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground;natural resource;in ground;kilogram;1243
VOC, volatile organic compounds, unspecified origin;water;unspecified;kilogram;1244
Vanadium, in ground;natural resource;in ground;kilogram;1245
4-Methyl-2-pentanone;air;urban air close to ground;kilogram;1246
Mevinfos;soil;agricultural;kilogram;1247
Lead;air;urban air close to ground;kilogram;1248
Transformation, to pasture, man made, extensive;natural resource;land;square meter;1249
Transformation, to inland waterbody, unspecified;natural resource;land;square meter;1250
Chlorimuron-ethyl;air;non-urban air or from high stacks;kilogram;1251
Buprofezin;soil;agricultural;kilogram;1252
Carbon-14;air;lower stratosphere + upper troposphere;kilo Becquerel;1253
Perlite, in ground;natural resource;in ground;kilogram;1254
Benzene, ethyl-;air;urban air close to ground;kilogram;1255
Transformation, to mineral extraction site;natural resource;land;square meter;1256
Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore, in ground;natural resource;in ground;kilogram;1257
Uranium-238;air;lower stratosphere + upper troposphere;kilo Becquerel;1258
Formaldehyde;air;urban air close to ground;kilogram;1259
Silver-110;water;ground-, long-term;kilo Becquerel;1260
Uranium-238;water;ocean;kilo Becquerel;1261
Silver, Ag 7.6E-5%, Au 9.7E-5%, in ore, in ground;natural resource;in ground;kilogram;1262
Calcium, in ground;natural resource;in ground;kilogram;1263
Methane, tetrachloro-, R-10;air;urban air close to ground;kilogram;1264
Chlorosilane, trimethyl-;water;ground-;kilogram;1265
Laterite, in ground;natural resource;in ground;kilogram;1266
Chloramine;air;lower stratosphere + upper troposphere;kilogram;1267
Uranium-235;water;ground-, long-term;kilo Becquerel;1268
Phosphorus;soil;forestry;kilogram;1269
Cesium-137;air;unspecified;kilo Becquerel;1270
Aluminium;soil;agricultural;kilogram;1271
Isopropylamine;air;non-urban air or from high stacks;kilogram;1272
Particulates, > 10 um;air;non-urban air or from high stacks;kilogram;1273
Ulexite, in ground;natural resource;in ground;kilogram;1274
Carbon dioxide, to soil or biomass stock;soil;agricultural;kilogram;1275
Ethyl acetate;air;urban air close to ground;kilogram;1276
Calcium, ion;water;surface water;kilogram;1277
2,4-D ester;water;ground-;kilogram;1278
Copper;soil;industrial;kilogram;1279
Diborane;water;surface water;kilogram;1280
Tebuconazole;soil;agricultural;kilogram;1281
Copper, 1.25% in sulfide, Cu 0.24% and Zn 0,1% in crude ore, in ground;natural resource;in ground;kilogram;1282
Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114;air;unspecified;kilogram;1283
Formaldehyde;air;low population density, long-term;kilogram;1284
Potassium-40;air;unspecified;kilo Becquerel;1285
Paraffins;air;unspecified;kilogram;1286
Hydrogen fluoride;air;urban air close to ground;kilogram;1287
Palladium;water;unspecified;kilogram;1288
Energy, solar, converted;natural resource;in air;megajoule;1289
Hydrocarbons, aliphatic, alkanes, cyclic;air;urban air close to ground;kilogram;1290
Borate;water;ground-;kilogram;1291
Ethephon;air;non-urban air or from high stacks;kilogram;1292
Manganese;water;unspecified;kilogram;1293
Spirodiclofen;soil;agricultural;kilogram;1294
Benzal chloride;water;ocean;kilogram;1295
Tefluthrin;water;surface water;kilogram;1296
Xenon-138;air;urban air close to ground;kilo Becquerel;1297
Methyl acrylate;air;unspecified;kilogram;1298
Lead;water;unspecified;kilogram;1299
Propionic acid;air;low population density, long-term;kilogram;1300
Hydrocarbons, aliphatic, unsaturated;water;unspecified;kilogram;1301
Transformation, to lake, artificial;natural resource;land;square meter;1302
Barium-140;water;surface water;kilo Becquerel;1303
Diflufenican;soil;agricultural;kilogram;1304
Fluoboric acid;water;unspecified;kilogram;1305
Toluene, 2-chloro;water;ground-;kilogram;1306
Carboxylic acids, unspecified;water;ocean;kilogram;1307
Sulfur trioxide;air;non-urban air or from high stacks;kilogram;1308
Nitrothal-isopropyl;soil;agricultural;kilogram;1309
Lithium carbonate;air;low population density, long-term;kilogram;1310
Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin;soil;forestry;kilogram;1311
Cinidon-ethyl;soil;agricultural;kilogram;1312
Carfentrazone-ethyl;air;non-urban air or from high stacks;kilogram;1313
Rotenone;soil;agricultural;kilogram;1314
Quinoxyfen;soil;agricultural;kilogram;1315
Boric acid;air;lower stratosphere + upper troposphere;kilogram;1316
Sulfur;soil;industrial;kilogram;1317
3-Methyl-1-butanol;air;non-urban air or from high stacks;kilogram;1318
Sulfur;soil;forestry;kilogram;1319
Cyclohexane;air;lower stratosphere + upper troposphere;kilogram;1320
Boron;air;lower stratosphere + upper troposphere;kilogram;1321
Iodine-133;water;ground-;kilo Becquerel;1322
Monoethanolamine;water;unspecified;kilogram;1323
Thorium-230;water;unspecified;kilo Becquerel;1324
Mesotrione;soil;agricultural;kilogram;1325
Bentazone;water;ground-;kilogram;1326
Methane, fossil;air;non-urban air or from high stacks;kilogram;1327
Phosphorus;air;low population density, long-term;kilogram;1328
DOC, Dissolved Organic Carbon;water;surface water;kilogram;1329
Ethane, hexachloro-;water;unspecified;kilogram;1330
Cadmium;air;unspecified;kilogram;1331
Picloram;soil;agricultural;kilogram;1332
Triasulfuron;soil;agricultural;kilogram;1333
Ethanol;water;ground-, long-term;kilogram;1334
Trichlorosilane;air;non-urban air or from high stacks;kilogram;1335
Salt water (obsolete);water;ocean;cubic meter;1336
Benzo(k)fluoranthene;water;surface water;kilogram;1337
Phenol, 2,4-dichloro;air;non-urban air or from high stacks;kilogram;1338
Hydrogen peroxide;water;ground-;kilogram;1339
Ozone;air;low population density, long-term;kilogram;1340
Benzene, dichloro;air;urban air close to ground;kilogram;1341
Acetyl chloride;water;ground-;kilogram;1342
Sodium formate;water;unspecified;kilogram;1343
Phosphorus;air;lower stratosphere + upper troposphere;kilogram;1344
Polonium-210;water;surface water;kilo Becquerel;1345
Occupation, grassland, natural, for livestock grazing;natural resource;land;square meter-year;1346
Fish, pelagic, in ocean;natural resource;in water;kilogram;1347
Radium-228;water;ocean;kilo Becquerel;1348
Acrylate, ion;water;ocean;kilogram;1349
Aerosols, radioactive, unspecified;air;urban air close to ground;kilo Becquerel;1350
Chloramine;water;surface water;kilogram;1351
Fluoride;water;surface water;kilogram;1352
Acenaphthene;air;low population density, long-term;kilogram;1353
Chromium-51;water;ground-, long-term;kilo Becquerel;1354
Transformation, to river, artificial;natural resource;land;square meter;1355
Transformation, from cropland fallow (non-use);natural resource;land;square meter;1356
Methyl acrylate;water;ground-;kilogram;1357
Chloroform;water;unspecified;kilogram;1358
Occupation, wetland, coastal (non-use);natural resource;land;square meter-year;1359
Benzo(b)fluoranthene;water;unspecified;kilogram;1360
Borate;water;ocean;kilogram;1361
Herbicides, unspecified;water;surface water;kilogram;1362
Iodide;water;ground-;kilogram;1363
Nitrogen;soil;forestry;kilogram;1364
Sodium formate;air;lower stratosphere + upper troposphere;kilogram;1365
Uranium-235;air;non-urban air or from high stacks;kilo Becquerel;1366
Butyrolactone;water;ground-;kilogram;1367
Iodine-135;air;unspecified;kilo Becquerel;1368
Carbon dioxide, from soil or biomass stock;air;urban air close to ground;kilogram;1369
Neptunium-237;water;ground-, long-term;kilo Becquerel;1370
Transformation, from annual crop, irrigated;natural resource;land;square meter;1371
Benzaldehyde;air;urban air close to ground;kilogram;1372
Mepanipyrim;soil;agricultural;kilogram;1373
Beryllium;soil;industrial;kilogram;1374
Lead-210;water;ground-, long-term;kilo Becquerel;1375
Strontium-89;air;urban air close to ground;kilo Becquerel;1376
Cobalt-57;water;ground-;kilo Becquerel;1377
Sulfur hexafluoride;air;unspecified;kilogram;1378
