Region,EMF30 Sector,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
AFRI_EAST,CEMENT,31.41994996253028,31.35669667674372,27.824839750091535,24.373130784238292,21.512116359035414,15.964752659497709,12.16742314696376,11.886983665026117,11.623764107587828,11.616742852878374,11.537575224385057,11.605003438097848,11.656174965702055
AFRI_EAST,CUSM,42.713567839195974,41.20603015075377,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475,36.231155778894475
AFRI_EAST,End_Use_Industry_Bio_Trad,40.829911608815955,40.829911608815955,40.829911608815955,37.79216618512004,35.134138939386126,33.23554804957618,30.577520803842265,25.641184490336418,21.84400271071653,21.84400271071653,21.84400271071653,21.84400271071653,21.84400271071653
AFRI_EAST,End_Use_Industry_Coal,38.641722329094726,53.57391347674485,95.660159310294,79.56806511935036,40.5117389104952,32.98383310728566,31.781159006353864,24.49245954803045,18.59633285239298,14.234255450024945,11.139303134816103,9.026804265868794,7.546043566361826
AFRI_EAST,End_Use_Industry_HLF,8.674088578081594,7.716657359917319,6.588821835609613,6.441329436855185,6.711106885003613,5.1056344138952365,5.305457328150003,4.60006209612988,4.484386911989257,4.422439420746144,4.393829930509749,4.38437452532292,4.374770478607532
AFRI_EAST,End_Use_Industry_LLF,2.354760074432996,2.3656129247004936,1.7468768385230982,1.5746958506843345,1.8010298182625817,1.9380325327223056,1.9380325327223056,1.9380325327223056,1.9380325327223056,1.9380325327223056,1.9380325327223056,1.9380325327223056,1.9380325327223056
AFRI_EAST,End_Use_Industry_NatGas,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AFRI_EAST,End_Use_Residential_Bio_Trad_Cook,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33
AFRI_EAST,End_Use_Residential_Coal_Cook,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887,1.1000486937496887
AFRI_EAST,End_Use_Residential_Coal_Heat,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531,5.594070674788531
AFRI_EAST,End_Use_Residential_HLF,6.471007976232921,4.877646882317001,4.317275519701464,3.0051986778539597,2.616437322358734,1.99454926745932,2.319853814517785,2.282846530270082,1.3308609884821936,1.2421022824157737,1.2281627352898339,1.2159670347385885,1.203945513642674
AFRI_EAST,End_Use_Residential_LLF,3491.0201289752276,3169.744065350699,2306.2473595129195,2320.368065683419,1687.710076092077,1255.2568208830976,1559.6621477564245,1403.047977447933,1205.9592577689532,1011.8070647157058,833.6592213401223,690.0611944879713,572.5539312541651
AFRI_EAST,End_Use_Services_Bio_Trad_Heat,12.014898474107891,12.014898474107891,12.014898474107891,12.014898474107891,11.82193920461372,11.530698065601344,10.5568905442749,9.575874083863992,8.587648684368618,8.587648684368618,8.587648684368618,8.587648684368618,8.587648684368618
AFRI_EAST,End_Use_Services_Coal_Heat,2.3077664068177275,2.2890547873029887,2.270343167788251,2.214208309244036,2.158073450699821,2.1019385921556055,2.0270921140966527,1.989668875067176,1.9335340165229609,1.9335340165229609,1.9335340165229609,1.9335340165229609,1.9335340165229609
AFRI_EAST,End_Use_Transport_AGR_HLF,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664,3.953435916729664
AFRI_EAST,End_Use_Transport_HDT_HLF,19.589656092027433,19.591598787799818,19.552298698846094,19.5413844043159,17.459729687480326,19.625187326264886,18.999259785882945,19.18614505554219,19.3173881377492,19.45908580788237,19.668842390817375,19.73672435436,19.77349239947607
AFRI_EAST,End_Use_Transport_LDT_HLF,1.2483994635143063,6.57950248609114,20.433145581470416,21.840217128885584,17.97876342362292,22.40394204427748,18.167901533090053,18.594853904251927,19.434335749334625,21.937785177557487,26.569075923999673,29.289979867000596,32.354690702493606
AFRI_EAST,End_Use_Transport_LDT_LLF,3.083302543195813,2.729613975482756,2.5055185617572886,2.319553259265056,2.3758842064116648,2.190951187041281,2.0547796381704533,1.8833233395907627,1.7312563926178037,1.7226189106960967,1.7147980517401764,1.7088989588239571,1.702802244245594
AFRI_EAST,End_Use_Transport_MC_LLF,253.25947777581007,213.1894366641345,178.12815069141834,130.44262367462363,54.92700571310566,41.47816332004125,23.047831392301525,22.344602543463303,22.129490154156983,22.129407476495345,22.129434863446956,22.12938678909313,22.1294182666635
AFRI_EAST,End_Use_Transport_OFF_HLF,2.9648731025273367,3.048100690790185,3.0539294649052677,3.0583888052047152,3.076510009384196,3.0678034463666597,3.0729200593556603,3.071211706933511,3.0694223386930246,3.0683278072239997,3.0675824881112783,3.066533035122245,3.0653645479489136
AFRI_EAST,End_Use_Transport_OFF_LLF,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027,1.8491124260355027
