Model,Region,Scenario,Unit,Variable,1975,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM,Southeast Asia,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Energy Crops,,,,,,,0.069602201,0.170225669,0.290442288,0.47786469,0.736375904,1.169048733,1.59037582,1.852465997,1.941093055,2.026908857,2.148806299,2.337940958,2.417129504,2.445463866,2.425253174,2.378266283
GCAM,Taiwan,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Energy Crops,,,,,,,0.00032249,0.000747969,0.001266257,0.001915578,0.002642793,0.003836012,0.005345716,0.006847886,0.007754989,0.008687991,0.008416454,0.009746063,0.013103242,0.017051809,0.020233918,0.022207212
GCAM,USA,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Energy Crops,,,,,,,0.18232772,0.407559142,0.667537656,1.064070785,1.647571271,2.94663188,4.500860935,5.65338146,6.194635486,6.693862426,7.15338344,8.174146126,8.776921495,9.244754376,9.545622256,9.74632034
GCAM,Ukraine,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Energy Crops,,,,,,,0.006730849,0.016998935,0.029969415,0.049922013,0.076406162,0.119559502,0.15478664,0.179071774,0.18796994,0.196399745,0.212153694,0.234313327,0.242107946,0.245339518,0.244655518,0.242642066
GCAM,World,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Energy Crops,,,,,,,5.962195378,10.45387657,15.23817336,21.96901701,31.02930859,47.66282238,65.69727704,76.62026515,79.38558825,82.15823328,85.02866179,89.14276214,91.14644455,92.35779039,92.7682191,92.75907024
GCAM,Africa_Eastern,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.361251528,0.332343639,0.37319683,0.438875403,0.53878357,0.613280355,0.633820083,0.618829052,0.646279374,0.695544254,0.764265817,0.873749235,1.064253764,1.259042583,1.387054837,1.508664397,1.61952425,1.74080652,1.825227749,1.87458273,1.897171645,1.89715808
GCAM,Africa_Northern,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.052074151,0.07154352,0.118025803,0.141217106,0.15451839,0.147328462,0.14642297,0.163917175,0.180975892,0.204527649,0.238888397,0.316318674,0.421612019,0.559638258,0.664984494,0.701220319,0.731943847,0.769273449,0.789129414,0.795734286,0.788871484,0.770729442
GCAM,Africa_Southern,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.32313657,0.241781643,0.294879785,0.336222985,0.376217305,0.442838609,0.413620855,0.393526618,0.39539596,0.418770099,0.451072478,0.513034598,0.634366176,0.827630543,1.024752883,1.121408892,1.213202414,1.314258142,1.387342233,1.435662426,1.465446572,1.484441389
GCAM,Africa_Western,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.629949783,0.512276947,0.73767711,0.927711002,1.205188671,1.460856733,1.303650815,1.257524747,1.333821811,1.483724799,1.687326799,2.010558186,2.592351228,3.517277129,4.639467778,5.262395886,5.721990485,6.231060452,6.627422648,6.906769422,7.0944443,7.222277119
GCAM,Argentina,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.060037127,0.075825646,0.150151789,0.167445599,0.218498875,0.292691145,0.275295281,0.295333201,0.312357034,0.336319805,0.3655757,0.412443967,0.474612026,0.639007913,0.836675971,1.035343269,1.240844163,1.342972267,1.391755455,1.425541569,1.444113442,1.450972814
GCAM,Australia_NZ,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.141474635,0.124615015,0.190910503,0.205747457,0.2395065,0.285526168,0.334604776,0.357776912,0.375664785,0.399184285,0.427025203,0.484079848,0.570485657,0.695411983,0.830481614,0.927828062,0.956076407,0.994942955,1.01373454,1.01921732,1.01427036,1.002334616
GCAM,Brazil,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.264485569,0.645076225,1.031547221,1.359619251,1.434622128,1.621798463,1.498627233,1.418369011,1.409618498,1.433602207,1.477214852,1.587402771,1.824008816,2.314918355,2.865513348,3.442316582,3.965139213,4.250500069,4.45451944,4.612978025,4.718083896,4.778337924
GCAM,Canada,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.305470349,0.230441718,0.328397149,0.314040765,0.378221757,0.403528737,0.44471199,0.467247449,0.485594832,0.513217503,0.545189422,0.599503894,0.674844768,0.791854305,0.957584826,1.12851269,1.299317546,1.534762253,1.570324893,1.589966599,1.594555988,1.586767032
GCAM,Central America and Caribbean,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.099990713,0.139068651,0.127025226,0.146680475,0.174773104,0.200250503,0.155723937,0.137543845,0.135703433,0.139818426,0.149002463,0.174563482,0.230186545,0.313006422,0.407809021,0.464870124,0.500132407,0.553296561,0.599158281,0.636181833,0.661429529,0.677120311
GCAM,Central Asia,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.05238642,0.043939048,0.05002139,0.062617391,0.0723572,0.087018442,0.083872371,0.091438088,0.102130904,0.115567814,0.131952404,0.157753421,0.200257597,0.27683856,0.364194097,0.456333477,0.496424357,0.535221704,0.565824447,0.588200808,0.602111072,0.609503786
GCAM,China,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.656828328,0.677373926,1.042773085,1.499861748,1.883515413,2.417855802,2.932312603,3.020985315,3.110077951,3.33392674,3.553499952,3.900541906,4.694344648,5.92526323,7.176755177,8.348612337,8.99693629,9.264665088,9.369194111,9.38666442,9.329995243,9.219021934
GCAM,Colombia,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.02801009,0.04108993,0.046639299,0.0548644,0.060786808,0.058435753,0.060546031,0.062076517,0.06444942,0.068631366,0.074289613,0.083296357,0.102519614,0.140526652,0.183334729,0.227477022,0.254726643,0.270472797,0.280751057,0.286824426,0.289504023,0.289731634
GCAM,EU-12,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.569690893,0.297538271,0.378426752,0.449961692,0.586178514,0.702182483,0.706384842,0.685850954,0.675315825,0.681141861,0.699991712,0.749062285,0.830017048,0.984236021,1.173066585,1.351524005,1.526407956,1.636314829,1.660741929,1.671730265,1.66982906,1.65892641
GCAM,EU-15,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.655205536,0.650159014,1.106482301,1.376088974,1.67106033,1.977519086,1.28113883,1.106793632,1.061547866,1.05973082,1.08760162,1.192859664,1.371135188,1.669036405,2.078222465,2.471192393,2.859569143,3.253359252,3.367711795,3.446863444,3.489712624,3.506539497
GCAM,Europe_Non_EU,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.216572632,0.138092729,0.155980471,0.195026333,0.244239383,0.327958551,0.347543286,0.354090547,0.359996732,0.376472201,0.396360969,0.43304807,0.494727582,0.600362932,0.716748763,0.826050672,0.892313187,0.919572376,0.935382107,0.941900626,0.938757108,0.929483235
GCAM,European Free Trade Association,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.027443118,0.034966773,0.036537745,0.037812718,0.040307232,0.04831227,0.022024087,0.020302229,0.020519316,0.021259417,0.022473887,0.024782493,0.028279379,0.034634336,0.042887844,0.051201653,0.058504535,0.067507381,0.071865351,0.07445078,0.0752931,0.07511663
GCAM,India,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.323531167,0.655694384,1.096569326,1.45909568,1.856797921,2.841079934,2.708097502,2.568204304,2.471371078,2.497286853,2.609627629,2.966065684,3.611940206,4.552459726,5.565561684,6.401913214,6.601444301,6.847631026,6.960703328,6.993698373,6.967114487,6.909991039
GCAM,Indonesia,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.501542962,0.45573977,0.544925771,0.718545885,0.913628988,1.195903922,1.155276908,1.245460357,1.30875467,1.380909555,1.463881962,1.608060218,1.841819595,2.310387661,3.063643824,3.892514235,4.79284704,6.143810402,6.637655334,6.907973687,7.065755347,7.132070185
GCAM,Japan,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.138017524,0.089233872,0.118087039,0.138557678,0.164473004,0.23117366,0.164421319,0.134375419,0.122752443,0.118079049,0.11676036,0.121472226,0.139368424,0.167331504,0.195750987,0.220868192,0.243870576,0.268851916,0.26940769,0.267890323,0.264928003,0.261056909
GCAM,Mexico,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.07123285,0.060085294,0.089022847,0.08441303,0.108598354,0.129165665,0.119659734,0.127628436,0.133924907,0.142177039,0.15213986,0.168297249,0.192359139,0.251174807,0.32745887,0.405656478,0.488738047,0.515145866,0.532377357,0.542765435,0.547471441,0.54776001
GCAM,Middle East,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.028656475,0.033935922,0.07811199,0.067338427,0.074698009,0.071651632,0.080610484,0.090817463,0.104567368,0.123987562,0.154371071,0.22566621,0.326671852,0.421709786,0.465171686,0.504989741,0.542212321,0.58999952,0.618741762,0.62802314,0.626093332,0.62122248
GCAM,Pakistan,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.038890387,0.08599272,0.143988754,0.175926391,0.199526495,0.237945547,0.235288399,0.265846713,0.30032634,0.344943364,0.397464045,0.496603099,0.627428544,0.804482991,1.004149537,1.132029953,1.187756321,1.254965742,1.29370024,1.320055152,1.336404342,1.346510371
GCAM,Russia,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,3.084264734,1.232373812,0.837098021,0.889093415,1.064656534,1.232609892,0.956512856,0.911575371,0.891442034,0.895100602,0.91261523,0.957887505,1.031559564,1.188285293,1.379084808,1.568739365,1.787031243,2.124399651,2.256972348,2.314999411,2.296049313,2.229715749
GCAM,South Africa,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.079494804,0.106871238,0.119980952,0.104983711,0.089424927,0.116746864,0.097166993,0.097990897,0.102193836,0.109580834,0.121893185,0.143450396,0.176595865,0.222009824,0.269742104,0.285008539,0.299354184,0.31785985,0.330586216,0.338932047,0.34310543,0.344119397
GCAM,South America_Northern,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.01011864,0.011461041,0.01941881,0.021037261,0.021002161,0.018620692,0.016823671,0.018676516,0.020458945,0.022309984,0.024138269,0.026643185,0.030199233,0.036752158,0.048958335,0.061591191,0.074839067,0.088245377,0.091358362,0.093293396,0.094186036,0.094203466
GCAM,South America_Southern,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.074163189,0.107701255,0.185945448,0.230876522,0.291185178,0.336830718,0.314397639,0.317659379,0.323861374,0.335000037,0.350275085,0.379572526,0.424054992,0.504836694,0.613133717,0.72450658,0.836570213,0.917800492,0.932207845,0.935160971,0.929243664,0.916988469
GCAM,South Asia,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.125193165,0.101428223,0.154070213,0.205914811,0.245799245,0.29065246,0.287755404,0.323750652,0.36245035,0.409434518,0.455146354,0.510897033,0.629985008,0.820177927,1.03037718,1.23523753,1.430673395,1.492088637,1.526292594,1.53965326,1.538094579,1.528374295
GCAM,South Korea,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.027404319,0.026146107,0.030975365,0.041947493,0.065882675,0.076783988,0.073561618,0.062855447,0.058574954,0.058583069,0.059021076,0.068370451,0.085239599,0.089354771,0.091108984,0.09221753,0.092804253,0.094358818,0.093512478,0.09130116,0.08837627,0.08546495
GCAM,Southeast Asia,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.579514179,0.712624947,0.958934964,1.139698601,1.260130651,1.402452108,1.296327945,1.362420994,1.446659968,1.555694154,1.681586157,1.884773537,2.296249159,3.01738056,3.810439575,4.623156421,5.176927674,5.501677408,5.754218797,5.918676269,6.003230989,6.024271594
GCAM,Taiwan,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.01911715,0.009164501,0.01303548,0.012109347,0.012659184,0.012757146,0.013033459,0.013190309,0.013411093,0.013686523,0.014029873,0.01478835,0.016241939,0.019263301,0.024755356,0.030375933,0.035089616,0.042197217,0.04368324,0.044620429,0.045042018,0.045053259
GCAM,USA,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.961917294,1.257496186,1.341704757,1.349965839,1.633722343,1.723506297,1.73815682,1.821837968,1.909998467,2.035835542,2.195879187,2.495972758,2.913061232,3.761353281,4.758306285,5.786372397,6.83864231,7.334510573,7.656206489,7.905663481,8.064930399,8.146636418
GCAM,Ukraine,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,0.101418573,0.080335337,0.060823315,0.098496275,0.158451718,0.205827591,0.197337227,0.211649198,0.225640306,0.245194065,0.266427544,0.304278521,0.389480646,0.513851239,0.653306951,0.794526463,0.867309105,0.923732565,0.964213943,0.993857878,1.012495653,1.022531714
GCAM,World,ssp24p5tol5,EJ/yr,Production|Energy|Biomass|Residues,10.60848485,9.282417304,11.96136551,14.45179367,17.43941257,21.21108968,20.09472797,20.02554471,20.46583776,21.569242,23.04698817,25.8857978,30.94025705,39.22949715,48.65048432,57.08465554,63.62916251,69.13626116,71.87192347,73.52983339,74.29611075,74.41443216
GCAM,Africa_Eastern,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,,,4.86E-06,4.85E-05,0.000599465,0.000847056,0.001149704,0.001520104,0.001658338,0.001411644,0.001075709,0.000422547,0.000187206,9.72E-05,0.000204575
GCAM,Africa_Eastern,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,,,8.93E-06,0.000168809,0.00401264,0.00549081,0.00754397,0.010309204,0.011874633,0.010976416,0.009413274,0.0040238,0.0018545,0.000924092,0.000510807
GCAM,Africa_Northern,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,,,0.000208764,0.001348626,0.008434398,0.009109408,0.009856362,0.006821603,0.00470383,0.003405034,0.002468055,0.000984951,0.000443725,0.000224488,0.000125394
GCAM,Africa_Northern,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,,,9.97E-06,0.000195797,0.00395342,0.0046708,0.00553911,0.00457327,0.0038264,0.00342847,0.00311605,0.00154094,0.000827417,0.000477805,0.000299782
GCAM,Africa_Southern,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,,,0.000196787,0.000915627,0.006467925,0.007883899,0.00913313,0.010514441,0.008122072,0.005551772,0.003573368,0.001220019,0.000469297,0.000206017,9.97E-05
GCAM,Africa_Southern,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,,,9.05E-06,0.000151623,0.00347058,0.00443891,0.00566959,0.00714242,0.00649432,0.005503,0.00446981,0.00192074,0.000902048,0.000465371,0.000255436
GCAM,Africa_Western,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,,,0.000656052,0.003262482,0.019932464,0.02432431,0.02986201,0.038004762,0.047829031,0.037610795,0.02469019,0.007421636,0.002337916,0.000820039,0.000332953
GCAM,Africa_Western,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,,,3.05E-05,0.000506469,0.00989486,0.0128664,0.016983102,0.022878086,0.031345931,0.029491771,0.024501355,0.00967321,0.0039172,0.00170331,0.00082356
GCAM,Argentina,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,0.000168775,0.000815693,0.005808837,0.04729803,0.327186402,0.414324476,0.95770196,1.980529531,2.966205795,4.859855029,8.655463453,12.37912498,16.17767952,19.32051174,22.0740614
GCAM,Argentina,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,1.01E-06,1.58E-05,0.000320047,0.00738822,0.156972,0.292684802,0.65041517,1.05366298,1.639209318,2.826614724,5.403408807,7.908108825,10.24357104,12.25468369,13.90379918
GCAM,Australia_NZ,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,0.000252844,0.001221318,0.005154489,0.0397264,0.2684172,0.358616528,0.44581857,0.617668067,2.650344433,4.789039087,9.547383064,14.42125199,19.17654052,23.36667956,27.15942387
GCAM,Australia_NZ,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,1.66E-06,3.00E-05,0.000407153,0.00869442,0.175891,0.226655014,0.681420005,1.07437184,1.812294507,3.345952886,6.70096897,9.872164672,12.76846603,15.21005834,17.16534981
GCAM,Brazil,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,0.0003149,0.001468017,0.0097559,0.07126521,0.4876424,0.579884102,0.736706228,0.957312679,1.649776421,7.136130242,14.08049412,20.92343748,27.58284184,33.77967322,39.72633394
GCAM,Brazil,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,2.21E-06,3.54E-05,0.00078382,0.0181341,0.395565,0.510447209,1.539681003,2.410546181,3.922672902,7.074921869,14.06439456,20.8424721,27.14006509,32.61440139,37.22143605
GCAM,Canada,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,2.52E-05,0.000158026,0.00074231,0.00484036,0.02565575,0.03451591,0.052394131,0.086563343,0.319245169,0.561579116,0.995165408,1.36242133,1.685773788,1.938462466,2.073764848
GCAM,Canada,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Sorbent,,,,,,,,1.55E-07,3.12E-06,4.74E-05,0.00105313,0.0202114,0.030402005,0.047353915,0.167363849,0.295072678,0.544123534,1.045479008,1.492527592,1.863999193,2.131084123,2.251967388
GCAM,Central America and Caribbean,ssp24p5tol5,MtC/yr,Carbon Sequestration|Direct Air Capture|Solvent,,,,,,,,2.51E-05,0.000121716,0.000821283,0.005768629,0.031668819,0.04116419,0.062119142,0.097860213,0.379695788,0.670851653,1.202179217,1.645052565,2.015030622,2.271124086,2.389894234
