"model","scenario","region","variable","unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100","2105","2110","2115","2120","2125","2130","2135","2140","2145","2150"
"WITCH 6.0","SSP2_budget1150","japan","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.00744495784887745,0.0464568358432123,0.0517980376524399,0.0551784531409317,0.056660100777623,0.0568120795094093,0.0672960182792971,0.108760204843159,0.0865371736355965,0.0998049136228389,0.106921243190433,0.113665191870764,0.165684368867779,0.259577827358429,0.206538150148402,0.148642875861815,0.146721936809107,0.14406199693478,0.14049606110148,0.135806326603443,0.129711238552642,0.121840038704116,0.111719612633922,0.0987437956205751,0.0821289127139184,0.0653474677643011
"WITCH 6.0","SSP2_budget1150","korea","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,3.6e-15,3.6e-15,2.00737857138659e-07,0.00650437537583109,0.00888642119660884,0.010458619042276,0.011332432369608,0.0116797419203874,0.0126895567821567,0.0134243335858266,0.0140391889698757,0.02239115917146,0.0183266498353863,0.0145819556082176,0.0142097643881089,0.0241809473818658,0.0254748962670383,0.026050058565578,0.0221663102977108,0.0176370561811622,0.0161738751382067,0.0162578965633529,0.0163248326021456,0.0163780797097105,0.0164203186363319,0.0164536749886038,0.0164797256713717,0.0165019134752878
"WITCH 6.0","SSP2_budget1150","laca","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.0174746031837531,0.0514259374057798,0.099851250421767,0.181789341170964,0.309302126628476,0.500224482474667,0.780573181319678,0.846195826042944,1.01421209819384,1.31414674711984,1.79146786083869,2.11146277964707,3.58063296397205,5.13559971479041,7.38668355008515,9.08038180976533,9.07024656332897,9.05719855758774,9.05695869215381,7.23372385017348,5.7556531615322,4.57959745243264,3.64384583951275,2.89929685743043,1.51293994942076,9.11608119201016
"WITCH 6.0","SSP2_budget1150","mena","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.0240033601999051,0.0597396097802688,0.085567558836743,0.0904270022220147,0.129237915113685,0.154470198199762,0.140796215803517,0.162920131552022,0.179131824000217,0.195594727696092,0.206343849942453,0.217072860167915,0.196214245751402,0.215064144409382,0.224312200158781,0.233554229319224,0.233544892461749,0.233532365180977,0.233520667778854,0.233506204596408,0.233491468499671,0.233464502737451,0.233397534628713,0.233162714446943,0.232580634468983,0.232787524059057
"WITCH 6.0","SSP2_budget1150","mexico","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,2.00737857138659e-07,0.00900808977634043,0.0278170041991603,0.0521645574250651,0.118345728908428,0.203396071511929,0.329356749239095,0.284136092281705,0.188781757080886,0.205587492340871,0.294642544912452,0.444409172909954,0.613509536163965,0.712767920566087,0.268922715232845,0.577463927284129,0.577530406134888,0.577571106318041,0.57760402008569,0.577630632239903,0.577649408264597,0.57766027175145,0.577657875159476,0.577632433359375,0.577580165927718,0.577661285694139
"WITCH 6.0","SSP2_budget1150","oceania","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,3.6e-15,3.6e-15,3.6e-15,2.00737857138659e-07,0.0101680953260085,0.029484601048675,0.0643420130463785,0.120054332148139,0.141124006416055,0.173843562324797,0.268272531016572,0.268225862500014,0.268433769604218,0.278070862429573,0.189700356656116,0.510084131134188,0.40669949704491,0.430828484646327,0.456377334188343,0.456433560461955,0.456477034155507,0.456511428634827,0.456537729285991,0.456555678993708,0.456569168067872,0.45656224946119,0.456536534035988,0.456409030119828,0.456684910168216
"WITCH 6.0","SSP2_budget1150","othereurope","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.012994806592416,0.0576455966654831,0.0984320321319355,0.107218978733499,0.114063006980087,0.119766043919036,0.128774293998109,0.137170527665348,0.149736751057003,0.162015356858437,0.171311652696194,0.170622003468505,0.2008499786222,0.285414190835824,0.254971705786559,0.270083174443974,0.268613521742361,0.266551383817169,0.263773177799399,0.260107879534059,0.255333932315262,0.249161096803068,0.241199672855984,0.23095597264749,0.217761997278492,0.173266571140598
"WITCH 6.0","SSP2_budget1150","sasia","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.00371500842461153,0.0109738507685086,0.021307207341461,0.038791785280745,0.0660014500273873,0.106741946175038,0.166564935499875,0.253510583852485,0.379177315732205,0.560260509454978,0.655702525024895,0.637613033107704,0.677489422514279,0.695940712790334,0.71229142434154,0.728350596225931,0.635305355545149,0.609991104042286,0.607414517387888,0.604394522673535,0.600865989813036,0.597237446137944,0.475203597240838,0.388022449598092,0.308737613576605,0.731033579880457
"WITCH 6.0","SSP2_budget1150","seasia","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.00798835424600739,0.0286990493721603,0.0557234483432161,0.101450112420181,0.17261035877979,0.279157183132268,0.384743512680239,0.406223234537065,0.476815107597028,0.549571566118247,0.825862756497633,1.11703817514145,1.40337688453789,1.86527259481301,2.56881911596598,3.61102442168146,4.33257068831563,3.44729418709668,2.74290670996775,2.58630045833577,2.05784029332768,1.63736067833662,1.30279788944538,1.03659649532294,0.824788175373267,4.38728437926625
"WITCH 6.0","SSP2_budget1150","southafrica","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.00255702016464,0.0140565038509916,0.0272926596787726,0.0496889204620578,0.0845421890359781,0.136727300559939,0.213355461502122,0.324725440266321,0.340875636871469,0.364693429707421,0.429209794453018,0.545958339758129,0.476252726251908,0.406984559247614,0.409421270580218,0.413230599457666,0.413052514404034,0.412853577119918,0.412668001350142,0.412464603045369,0.41225357183269,0.412003151170005,0.411603950141406,0.410807096698135,0.408013896128984,0.411116827667306
"WITCH 6.0","SSP2_budget1150","ssa","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.0075867831243237,0.0219992970898593,0.0427148330743172,0.0777665825684411,0.13231443343087,0.213987849736495,0.333916375633388,0.508218316336287,0.76014529966842,1.1231669335579,1.64540389505903,2.39599591416473,3.47424679101095,5.02275560029198,7.24627010285473,10.4387547437446,11.2374729032251,11.1584572919077,11.0672488523613,10.9779234156734,10.8763252880456,10.7623831205349,10.6288958951902,10.0470632526307,7.9941414093007,10.6496917510554
"WITCH 6.0","SSP2_budget1150","te","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.0205870164494749,0.0596967271174702,0.115910280188222,0.211026466184041,0.351075235359735,0.53294663674785,0.607771290955212,0.767928401522752,0.663496931202471,0.623852477834497,0.654684506735014,0.747052543882951,0.864842185175006,0.984189686470908,1.12366620517499,1.2647759096631,1.26492123046087,1.2650366738236,1.26512937476037,1.26519788340947,1.26524358934641,1.26527203543937,1.26526572417614,1.26520851742888,1.26495399207826,1.26511664341679
"WITCH 6.0","SSP2_budget1150","usa","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",2.52288e-07,2.52288e-07,2.52288e-07,2.52288e-07,0.15641881765338,0.20658083822469,0.676572648489198,1.21446498822374,1.11635178775662,0.989562993257578,1.08923578795755,1.43148245660694,1.79862589280238,1.70275378711788,1.39325876953768,1.32016264774805,1.51059531330038,1.72665927223222,2.07744250428376,2.42183414026013,2.42270446141455,2.42341352762082,2.42400597618937,2.42448799573144,2.42488129832607,2.42518043114889,2.42538175073175,2.42544774642373,2.42519970722227,2.42554330560591
"WITCH 6.0","SSP2_budget1150","world","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",5.04576e-06,4.7934720036e-06,4.5411840072e-06,4.5411840072e-06,0.393162921036023,1.12385900500858,2.52190691149815,4.51175746634723,5.50981140144794,6.92934720029536,8.99006446670072,11.4081335076974,14.0148986646771,16.6840858355563,20.179611910112,22.779576190937,28.3540878988042,35.6968469357424,45.1567708004743,56.1399039229663,55.574619571824,52.7929346702379,50.5476257872094,47.2814891309086,43.5099056976118,39.2150251721374,37.3387086162942,35.3612432906091,31.0404593600189,61.344563745009
"WITCH 6.0","SSP2_budget1150","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.050913415008,0.102255732288,0.174026063088,0.201384927648,0.223678187137857,0.177973902740969,0.141608399380178,0.112673478898768,0.0896508462966791,0.0713323765919855,0.0567569936805684,0.0451598066062195,0.0359322790102144,0.0285902170956171,0.0227483626446895,0.0181001774587309,0.0144017584542082,0.0114590393959543,0.00911760770711064,0.00725460201577761,0.00577226528031925,0.00459281520804539,0.00365436280400365,0.00290766488490761,0.00231354015360963,0.00184081324850741,0.00146467888642538,0.00116540026104077,0.000927274230469956,0.000737803125620868
"WITCH 6.0","SSP2_budget1150","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.050913415008,0.102255732288,0.174026063088,0.201384927648,0.223678187137857,0.177973902740969,0.141608399380178,0.112673478898768,0.0896508462966791,0.0713323765919855,0.0567569936805684,0.0451598066062195,0.0359322790102144,0.0285902170956171,0.0227483626446895,0.0181001774587309,0.0144017584542082,0.0114590393959543,0.00911760770711064,0.00725460201577761,0.00577226528031925,0.00459281520804539,0.00365436280400365,0.00290766488490761,0.00231354015360963,0.00184081324850741,0.00146467888642538,0.00116540026104077,0.000927274230469956,0.000737803125620868
"WITCH 6.0","SSP2_budget1150","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.029895645888,0.030165792768,0.036051205248,0.037111212288,0.0359188407378571,0.0285795246726845,0.0227398550102904,0.0180934081938479,0.0143963723568623,0.0114546898261627,0.00911414688725616,0.00725184834710715,0.00577007427025069,0.00459107188824368,0.0036529756976779,0.0029065612067623,0.00231266199061392,0.00184011452103172,0.00146412293030911,0.00116495790373704,0.000926921428102421,0.000737523073680978,0.000586824586986525,0.000466918403206413,0.000371512714508421,0.000295601321548413,0.000235200944375575,0.000187142208791385,0.000148903340520215,0.000118477840789104
"WITCH 6.0","SSP2_budget1150","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.029895645888,0.030165792768,0.036051205248,0.037111212288,0.0359188407378571,0.0285795246726845,0.0227398550102904,0.0180934081938479,0.0143963723568623,0.0114546898261627,0.00911414688725616,0.00725184834710715,0.00577007427025069,0.00459107188824368,0.0036529756976779,0.0029065612067623,0.00231266199061392,0.00184011452103172,0.00146412293030911,0.00116495790373704,0.000926921428102421,0.000737523073680978,0.000586824586986525,0.000466918403206413,0.000371512714508421,0.000295601321548413,0.000235200944375575,0.000187142208791385,0.000148903340520215,0.000118477840789104
"WITCH 6.0","SSP2_budget1150","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",5.67648e-07,0.001167084288,9.576288e-06,1.3439088e-05,1.31868000011179e-05,1.04923340603767e-05,8.4755148986545e-06,6.74370837654857e-06,5.28530651950283e-06,4.20535699371973e-06,3.3460741359397e-06,2.66236900709192e-06,2.11836571289363e-06,1.68551890898852e-06,1.34111592363738e-06,1.06708498569525e-06,8.4904693682966e-07,6.75560719871374e-07,5.3752303502192e-07,4.2769066463149e-07,3.40300401612106e-07,2.70766638082746e-07,2.15440745889419e-07,1.71419623033109e-07,1.36393359909166e-07,1.08524031986018e-07,8.63492588410904e-08,6.87054690308395e-08,5.4666844291198e-08,4.34967393024177e-08
"WITCH 6.0","SSP2_budget1150","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",5.67648e-07,0.001167084288,9.576288e-06,1.3439088e-05,1.31868000011179e-05,1.04923340603767e-05,8.4755148986545e-06,6.74370837654857e-06,5.28530651950283e-06,4.20535699371973e-06,3.3460741359397e-06,2.66236900709192e-06,2.11836571289363e-06,1.68551890898852e-06,1.34111592363738e-06,1.06708498569525e-06,8.4904693682966e-07,6.75560719871374e-07,5.3752303502192e-07,4.2769066463149e-07,3.40300401612106e-07,2.70766638082746e-07,2.15440745889419e-07,1.71419623033109e-07,1.36393359909166e-07,1.08524031986018e-07,8.63492588410904e-08,6.87054690308395e-08,5.4666844291198e-08,4.34967393024177e-08
"WITCH 6.0","SSP2_budget1150","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.020584015488,0.085789762128,0.201276998928,0.448996673088,0.711160994737857,0.565849085823642,0.450228710402636,0.3582332356217,0.285035245729281,0.226793840518325,0.180452932988868,0.143580888042916,0.114242927891146,0.0908996089315193,0.0723260429019807,0.0575476236184956,0.0457888867032879,0.0364328188323783,0.0289884813464485,0.0230652493467397,0.0183523145303525,0.0146023762222453,0.0116186648274441,0.00924461678824849,0.00735565926299017,0.00585267344580386,0.00465679352978812,0.00370526840082143,0.00294816891372216,0.00234576797241082
"WITCH 6.0","SSP2_budget1150","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.020584015488,0.085789762128,0.201276998928,0.448996673088,0.711160994737857,0.565849085823642,0.450228710402636,0.3582332356217,0.285035245729281,0.226793840518325,0.180452932988868,0.143580888042916,0.114242927891146,0.0908996089315193,0.0723260429019807,0.0575476236184956,0.0457888867032879,0.0364328188323783,0.0289884813464485,0.0230652493467397,0.0183523145303525,0.0146023762222453,0.0116186648274441,0.00924461678824849,0.00735565926299017,0.00585267344580386,0.00465679352978812,0.00370526840082143,0.00294816891372216,0.00234576797241082
"WITCH 6.0","SSP2_budget1150","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.181916396208,0.340217385408,0.466119635328,0.513400543488,0.526938410737857,0.41926880159012,0.333599381644369,0.26543473927924,0.211198316103317,0.168044050473559,0.133707519172387,0.10638698979734,0.0846488788977307,0.067352527901131,0.0535903496153007,0.0426402046275972,0.0339275086603304,0.0269950825506115,0.0214791628000166,0.017090313901606,0.0135982408613791,0.0108197049854483,0.00860890884089434,0.00684984586275755,0.00545021316994961,0.00433656817876701,0.00345047486817062,0.00274543748076796,0.0021844607622943,0.00173810871871285
"WITCH 6.0","SSP2_budget1150","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.181916396208,0.340217385408,0.466119635328,0.513400543488,0.526938410737857,0.41926880159012,0.333599381644369,0.26543473927924,0.211198316103317,0.168044050473559,0.133707519172387,0.10638698979734,0.0846488788977307,0.067352527901131,0.0535903496153007,0.0426402046275972,0.0339275086603304,0.0269950825506115,0.0214791628000166,0.017090313901606,0.0135982408613791,0.0108197049854483,0.00860890884089434,0.00684984586275755,0.00545021316994961,0.00433656817876701,0.00345047486817062,0.00274543748076796,0.0021844607622943,0.00173810871871285
"WITCH 6.0","SSP2_budget1150","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.020146258368,0.055283724288,0.093368304288,0.116162363088,0.117329769937857,0.0933557148809985,0.0742802914005394,0.0591025594692553,0.0470261016745485,0.0374172330024955,0.0297717496392174,0.0236884720075674,0.0188481615222688,0.01499690653136,0.0119325805460987,0.00949438993911126,0.0075543961314697,0.00601080230295532,0.00478261183242784,0.00380537818194979,0.00302782320937577,0.00240914646295097,0.00191688426919293,0.0015252062744989,0.00121356005532147,0.000965592675887754,0.000768292604591368,0.000611306963079244,0.000486398282211816,0.000387012259351655
"WITCH 6.0","SSP2_budget1150","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.020146258368,0.055283724288,0.093368304288,0.116162363088,0.117329769937857,0.0933557148809985,0.0742802914005394,0.0591025594692553,0.0470261016745485,0.0374172330024955,0.0297717496392174,0.0236884720075674,0.0188481615222688,0.01499690653136,0.0119325805460987,0.00949438993911126,0.0075543961314697,0.00601080230295532,0.00478261183242784,0.00380537818194979,0.00302782320937577,0.00240914646295097,0.00191688426919293,0.0015252062744989,0.00121356005532147,0.000965592675887754,0.000768292604591368,0.000611306963079244,0.000486398282211816,0.000387012259351655
"WITCH 6.0","SSP2_budget1150","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",9.0774288e-05,0.000452862288,0.003458378448,0.053231601888,0.0674844851868323,0.0570738630183893,0.0454119298616535,0.0361328857851322,0.0287498337802169,0.0228753647661934,0.0135071466865455,0.0107472241323998,0.0085512380395699,0.00680395896731528,0.00541370236855665,0.00430751764907857,0.00342736024885517,0.00272704588405711,0.00216982713044253,0.00172646518473548,0.00137369562408234,0.00109300765767388,0.00086967281455236,0.000691972100160028,0.000550581068406137,0.000438080542289554,0.000348567309239966,0.000277344363289593,0.000220674440228724,0.000175583913055606
"WITCH 6.0","SSP2_budget1150","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",9.0774288e-05,0.000452862288,0.003458378448,0.053231601888,0.0674844851868323,0.0570738630183893,0.0454119298616535,0.0361328857851322,0.0287498337802169,0.0228753647661934,0.0135071466865455,0.0107472241323998,0.0085512380395699,0.00680395896731528,0.00541370236855665,0.00430751764907857,0.00342736024885517,0.00272704588405711,0.00216982713044253,0.00172646518473548,0.00137369562408234,0.00109300765767388,0.00086967281455236,0.000691972100160028,0.000550581068406137,0.000438080542289554,0.000348567309239966,0.000277344363289593,0.000220674440228724,0.000175583913055606
"WITCH 6.0","SSP2_budget1150","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.043479561888,0.039771245088,0.050267570688,0.090929937888,0.137996318737857,0.109799296917707,0.0873639474671492,0.0695128250480804,0.0553092320832001,0.044007866915456,0.0350157157766209,0.0278609357209832,0.0221680957259493,0.0176384767918883,0.014034397333182,0.0111667413705593,0.00888503509460564,0.00706955109039316,0.0056250259101423,0.00447566133764423,0.00356114704701466,0.0028334959537258,0.00225452620006566,0.00179385764786407,0.00142731774893857,0.00113567314489032,0.000903620439796546,0.000718983188862083,0.000572072966809897,0.000455180989523851
"WITCH 6.0","SSP2_budget1150","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.043479561888,0.039771245088,0.050267570688,0.090929937888,0.137996318737857,0.109799296917707,0.0873639474671492,0.0695128250480804,0.0553092320832001,0.044007866915456,0.0350157157766209,0.0278609357209832,0.0221680957259493,0.0176384767918883,0.014034397333182,0.0111667413705593,0.00888503509460564,0.00706955109039316,0.0056250259101423,0.00447566133764423,0.00356114704701466,0.0028334959537258,0.00225452620006566,0.00179385764786407,0.00142731774893857,0.00113567314489032,0.000903620439796546,0.000718983188862083,0.000572072966809897,0.000455180989523851
"WITCH 6.0","SSP2_budget1150","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.000743148288,0.002707002288,0.011978051328,0.027966960288,0.0326522403378571,0.025980390491018,0.0206718033152292,0.0164478214972553,0.0130870292759005,0.0104129495384456,0.00828526595335783,0.00659233310066721,0.00524531812917132,0.00417353945197789,0.00332075788889635,0.0026422256417013,0.00210233825386909,0.00167276634664549,0.00133096909848849,0.0010590114660568,0.000842623083070533,0.00067044945487433,0.00053345615681856,0.000424454773106006,0.000337725700809238,0.000268718026546186,0.000213810727516157,0.000170122666456735,0.000135361410433415,0.000107702940567351
"WITCH 6.0","SSP2_budget1150","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.000743148288,0.002707002288,0.011978051328,0.027966960288,0.0326522403378571,0.025980390491018,0.0206718033152292,0.0164478214972553,0.0130870292759005,0.0104129495384456,0.00828526595335783,0.00659233310066721,0.00524531812917132,0.00417353945197789,0.00332075788889635,0.0026422256417013,0.00210233825386909,0.00167276634664549,0.00133096909848849,0.0010590114660568,0.000842623083070533,0.00067044945487433,0.00053345615681856,0.000424454773106006,0.000337725700809238,0.000268718026546186,0.000213810727516157,0.000170122666456735,0.000135361410433415,0.000107702940567351
"WITCH 6.0","SSP2_budget1150","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.021210406848,0.041637837888,0.060912132768,0.069973365888,0.0782963271378571,0.0622979964623007,0.0495686133065149,0.0394402318639199,0.0313813880541887,0.02496914812203,0.0198671886439081,0.015807715292633,0.0125777163166752,0.0100077047703716,0.00796282506691134,0.00633577673413706,0.00504118406313353,0.00401111620955088,0.00319152267503635,0.00253939712866416,0.00202052074625941,0.00160766665441283,0.0012791712614167,0.00101779750891968,0.000809830395983116,0.000644357315193701,0.000512695438085794,0.000407936103208611,0.000324582299624941,0.000258260223601735
"WITCH 6.0","SSP2_budget1150","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.021210406848,0.041637837888,0.060912132768,0.069973365888,0.0782963271378571,0.0622979964623007,0.0495686133065149,0.0394402318639199,0.0313813880541887,0.02496914812203,0.0198671886439081,0.015807715292633,0.0125777163166752,0.0100077047703716,0.00796282506691134,0.00633577673413706,0.00504118406313353,0.00401111620955088,0.00319152267503635,0.00253939712866416,0.00202052074625941,0.00160766665441283,0.0012791712614167,0.00101779750891968,0.000809830395983116,0.000644357315193701,0.000512695438085794,0.000407936103208611,0.000324582299624941,0.000258260223601735
"WITCH 6.0","SSP2_budget1150","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",5.67648e-07,0.000266292288,0.000379152288,0.000169884288,0.0001696320000036,0.000134971002120804,0.000107519389700169,8.54487771826462e-05,6.79889825395927e-05,5.40967571355798e-05,4.30431376273638e-05,3.42481101440694e-05,2.72501753613127e-05,2.1682132360113e-05,1.72518105829506e-05,1.37267388396164e-05,1.09219469033493e-05,8.69025961340266e-06,6.91457418885823e-06,5.50171552306596e-06,4.37754702907923e-06,3.48308048867425e-06,2.77138077801372e-06,2.2051030523819e-06,1.75453315694875e-06,1.39602845501937e-06,1.11077720997734e-06,8.83811505402118e-07,7.03221825431628e-07,5.59532131991462e-07
"WITCH 6.0","SSP2_budget1150","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",5.67648e-07,0.000266292288,0.000379152288,0.000169884288,0.0001696320000036,0.000134971002120804,0.000107519389700169,8.54487771826462e-05,6.79889825395927e-05,5.40967571355798e-05,4.30431376273638e-05,3.42481101440694e-05,2.72501753613127e-05,2.1682132360113e-05,1.72518105829506e-05,1.37267388396164e-05,1.09219469033493e-05,8.69025961340266e-06,6.91457418885823e-06,5.50171552306596e-06,4.37754702907923e-06,3.48308048867425e-06,2.77138077801372e-06,2.2051030523819e-06,1.75453315694875e-06,1.39602845501937e-06,1.11077720997734e-06,8.83811505402118e-07,7.03221825431628e-07,5.59532131991462e-07
"WITCH 6.0","SSP2_budget1150","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",5.67648e-07,0.002562588288,0.005315096448,0.007291317888,0.0072910656000036,0.00580127824074987,0.00461589993465185,0.0036727306159971,0.00292227959198611,0.00232516862972283,0.00185006567183845,0.00147204075711421,0.00117125787672843,0.00093193412422084,0.000741511522905054,0.000589998074231712,0.000469443450094317,0.0003735218172085,0.00029719990321045,0.000236472886988157,0.00018815425468346,0.000149708594530318,0.000119118556813808,9.47789979723137e-05,7.54127542923055e-05,6.00036256094116e-05,4.77430524835858e-05,3.79876888693433e-05,3.02256439524181e-05,2.40496218521296e-05
"WITCH 6.0","SSP2_budget1150","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",5.67648e-07,0.002562588288,0.005315096448,0.007291317888,0.0072910656000036,0.00580127824074987,0.00461589993465185,0.0036727306159971,0.00292227959198611,0.00232516862972283,0.00185006567183845,0.00147204075711421,0.00117125787672843,0.00093193412422084,0.000741511522905054,0.000589998074231712,0.000469443450094317,0.0003735218172085,0.00029719990321045,0.000236472886988157,0.00018815425468346,0.000149708594530318,0.000119118556813808,9.47789979723137e-05,7.54127542923055e-05,6.00036256094116e-05,4.77430524835858e-05,3.79876888693433e-05,3.02256439524181e-05,2.40496218521296e-05
"WITCH 6.0","SSP2_budget1150","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.013267041408,0.013787437248,0.015503328288,0.015175170288,0.0151751187378571,0.0120743785564996,0.009607214285708,0.00764416701858567,0.00608223025637724,0.0048394448736725,0.00385054756121452,0.00306376310505802,0.00243774274039993,0.0019396374538757,0.00154331028870607,0.00122796486656158,0.000977054144292704,0.000777412144984897,0.000618563102874582,0.000492171771054209,0.000391606048112396,0.000311588973475796,0.000247921830781429,0.000197263829627818,0.00015695680511992,0.000124885736633221,9.93677668344169e-05,7.90638975424134e-05,6.29087287936016e-05,5.00545543725039e-05
"WITCH 6.0","SSP2_budget1150","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.013267041408,0.013787437248,0.015503328288,0.015175170288,0.0151751187378571,0.0120743785564996,0.009607214285708,0.00764416701858567,0.00608223025637724,0.0048394448736725,0.00385054756121452,0.00306376310505802,0.00243774274039993,0.0019396374538757,0.00154331028870607,0.00122796486656158,0.000977054144292704,0.000777412144984897,0.000618563102874582,0.000492171771054209,0.000391606048112396,0.000311588973475796,0.000247921830781429,0.000197263829627818,0.00015695680511992,0.000124885736633221,9.93677668344169e-05,7.90638975424134e-05,6.29087287936016e-05,5.00545543725039e-05
"WITCH 6.0","SSP2_budget1150","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.027866466288,0.040493865888,0.088819687728,0.125660723328,0.131374165537857,0.104530411567133,0.0831715292117009,0.0661770458717911,0.0526550544618464,0.0418960188363721,0.0333353827524671,0.026523946048276,0.0211042938728458,0.0167920421441338,0.0133609151326901,0.0106308721506686,0.0084586603209049,0.00673029770374509,0.00535509235062791,0.00426088344766639,0.00339025483892129,0.0026975222425151,0.00214633607046706,0.00170777406569097,0.00135882367145427,0.0010811744991323,0.000860257531667781,0.00068448064709605,0.000544620347979808,0.00043333777907694
"WITCH 6.0","SSP2_budget1150","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.027866466288,0.040493865888,0.088819687728,0.125660723328,0.131374165537857,0.104530411567133,0.0831715292117009,0.0661770458717911,0.0526550544618464,0.0418960188363721,0.0333353827524671,0.026523946048276,0.0211042938728458,0.0167920421441338,0.0133609151326901,0.0106308721506686,0.0084586603209049,0.00673029770374509,0.00535509235062791,0.00426088344766639,0.00339025483892129,0.0026975222425151,0.00214633607046706,0.00170777406569097,0.00135882367145427,0.0010811744991323,0.000860257531667781,0.00068448064709605,0.000544620347979808,0.00043333777907694
"WITCH 6.0","SSP2_budget1150","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",5.67648e-07,5.67648e-07,0.002896869888,0.002987013888,0.00298696233785714,0.0023766347153068,0.00189101566444712,0.00150462341568665,0.00119718290313288,0.000952561876022378,0.000757924395075127,0.000603016767123746,0.000479802026459001,0.000381763820085565,0.0003037578132044,0.000241690815702539,0.000192306001214516,0.000153012012457557,0.000121746985577552,9.6870358471725e-05,7.70767859749708e-05,6.13276448025126e-05,4.87965341245038e-05,3.882591203756e-05,3.08925925270687e-05,2.45802924649864e-05,1.95577880752085e-05,1.55615347094391e-05,1.23826701151337e-05,9.85185033281788e-06
