image;sugar;Land Use|Average|Biomass|Sugar
image;oil;Land Use|Average|Biomass|OilCrop
image;wood;Land Use|Average|Biomass|Woody
image;grass;Land Use|Average|Biomass|Grassy
image;grain;Land Use|Average|Biomass|Maize
