ISO2,PLANT_FUEL,NET_ELECTRICITY_GENERATION_MWH,FUEL_INPUT_LHV_MJ,NET_ELECTRICAL_EFFICIENCY,CHP_PLANT,PLANT_EMISSION_CO2_KG,PLANT_EMISSION_CH4_KG,PLANT_EMISSION_SO2_KG,PLANT_EMISSION_NOX_KG,PLANT_EMISSION_PM_2.5_KG,PLANT_EMISSION_PM_10_TO_2.5_KG,PLANT_EMISSION_PM_GR_10_KG,PLANT_EMISSION_HG_0_KG,PLANT_EMISSION_HG_2P_KG,PLANT_EMISSION_HG_P_KG
CN,Bituminous coal,1011426.001,12000265795,0.30342108,FALSE,1131996477,NA,4361396.09,1331423.044,156801.5921,158935.3743,136672.7784,0,69.19185817,0.986238003
CN,Bituminous coal,1517139.001,15490036959,0.352594408,FALSE,1461189908,NA,413813.4625,1172815.899,86463.86086,35568.84179,12213.95253,0,20.65754881,0.019186527
CN,Bituminous coal,1517139.001,15476962439,0.35289227,FALSE,1459956576,NA,475329.9209,1267312.706,83630.78816,34403.39402,11813.75047,0,20.6401126,0.019170332
CN,Bituminous coal,1517139.001,15462279962,0.353227365,FALSE,1458571564,NA,244542.636,417197.5991,81997.23803,33731.39665,11582.9939,0,20.62053201,0.019152146
CN,Bituminous coal,1517139.001,15413538930,0.354344348,FALSE,1453973776,NA,249669.1669,265731.7986,74217.09658,30530.86157,10483.96504,0,20.55553086,0.019091773
RU,Coal blend,603832.9172,6903200217,0.314897212,FALSE,678970436.2,NA,2686113.61,842654.3947,77197.36963,31756.8635,10904.96074,17.73769013,4.324945776,0.000481322
RU,Coal blend,603832.9172,6903200217,0.314897212,FALSE,678970436.2,NA,2686113.61,842654.3947,77197.36963,31756.8635,10904.96074,17.73769013,4.324945776,0.000481322
RU,Coal blend,603832.9172,6903200217,0.314897212,FALSE,678970436.2,NA,2686113.61,842654.3947,77197.36963,31756.8635,10904.96074,17.73769013,4.324945776,0.000481322
RU,Coal blend,603832.9172,7866306555,0.276342968,FALSE,773697622.1,NA,3060869.225,960218.0988,87967.63176,36187.45157,12426.37639,20.21238031,4.92834457,0.000548474
RU,Bituminous coal,1293927.68,13187647292,0.353219914,FALSE,1231334360,NA,927439.3454,1451051.712,95674.63209,39357.89842,13515.07327,9.682614473,0.679783784,0.000114576
RU,Bituminous coal,1293927.68,13187647292,0.353219914,FALSE,1231334360,NA,927439.3454,1451051.712,95674.63209,39357.89842,13515.07327,9.682614473,0.679783784,0.000114576
RU,Bituminous coal,1293927.68,15429392558,0.301900391,FALSE,1440646750,NA,1085093.149,1697713.474,111938.1967,46048.27924,15812.47712,11.3285453,0.79533905,0.000134053
DE,Bituminous coal,820886.866,9357448650,0.315811802,FALSE,917800687.3,NA,296357.3883,482336.7698,15212.70439,6258.085985,2148.958507,15.32627818,5.387882748,0.000615706
DE,Bituminous coal,949553.2198,11909480100,0.287031135,TRUE,1168109966,NA,377182.1306,613883.1615,19361.62377,7964.836708,2735.0381,19.50617223,6.857305316,0.000783625
DE,Bituminous coal,2051897.922,20203582313,0.365619938,FALSE,1981615120,NA,639862.543,1041408.935,32845.61176,13511.77656,4639.796777,33.09082789,11.63292866,0.001329365
DE,Bituminous coal,1639808.546,20416251600,0.28914763,TRUE,2002474227,NA,646597.9381,1052371.134,33191.35504,13654.00578,4688.636743,33.43915239,11.75538054,0.001343358
CN,Bituminous coal,229869.5457,2885827504,0.286756697,FALSE,270379101.4,NA,640927.4411,362611.0129,33291.87308,33744.91445,29018.1543,5.267563616,5.264136608,0.014329488
CN,Coal blend,229869.5457,2885827504,0.286756697,FALSE,274788248.9,NA,651379.2239,368524.2119,33834.77295,34295.20219,29491.36144,5.036037253,1.274518034,0.006549622
CN,Coal blend,229869.5457,2885827504,0.286756697,FALSE,274788248.9,NA,651379.2239,368524.2119,33834.77295,34295.20219,29491.36144,5.036037253,1.274518034,0.006549622
CN,Coal blend,919478.1826,10011838700,0.330620734,FALSE,953326427.5,NA,2259838.37,1278525.817,117383.4156,118980.7887,102314.7619,17.47158921,4.421701907,0.022722688
CN,Coal blend,919478.1826,10011838700,0.330620734,FALSE,953326427.5,NA,2259838.37,1278525.817,117383.4156,118980.7887,102314.7619,17.47158921,4.421701907,0.022722688
CN,Coal blend,919478.1826,10011838700,0.330620734,FALSE,953326427.5,NA,2259838.37,1278525.817,117383.4156,118980.7887,102314.7619,17.47158921,4.421701907,0.022722688
CN,Coal blend,919478.1826,10011838700,0.330620734,FALSE,953326427.5,NA,2259838.37,1278525.817,117383.4156,118980.7887,102314.7619,17.47158921,4.421701907,0.022722688
CN,Coal blend,919478.1826,10011838700,0.330620734,FALSE,953326427.5,NA,2259838.37,1278525.817,117383.4156,118980.7887,102314.7619,17.47158921,4.421701907,0.022722688
CN,Coal blend,919478.1826,10011838700,0.330620734,FALSE,953326427.5,NA,2259838.37,1278525.817,117383.4156,118980.7887,102314.7619,17.47158921,4.421701907,0.022722688
IN,Bituminous coal,1145233.276,12385503236,0.332876244,FALSE,1337475258,NA,5809340.511,3496398.598,217600.7335,220561.8806,189667.0591,22.30815608,7.041104665,0.029524861
IN,Bituminous coal,1145233.276,12385503236,0.332876244,FALSE,1337475258,NA,5809340.511,3496398.598,217600.7335,220561.8806,189667.0591,22.30815608,7.041104665,0.029524861
IN,Bituminous coal,1145233.276,12361730014,0.333516408,FALSE,1337475258,NA,5798189.834,3489687.473,217183.0621,220138.5254,189303.0047,22.26533693,7.027589691,0.029468189
IN,Bituminous coal,1145233.276,12361730014,0.333516408,FALSE,1337475258,NA,5798189.834,3489687.473,217183.0621,220138.5254,189303.0047,22.26533693,7.027589691,0.029468189
IN,Bituminous coal,2726745.896,32651799514,0.300635352,FALSE,3184464900,NA,15315116.23,9217526.642,573659.0099,581465.4574,500017.6957,58.81080695,18.56240586,0.077836145
CN,Bituminous coal,574673.8641,6178809270,0.334825987,FALSE,578932448.3,NA,210317.3414,918658.7055,76670.29992,129979.379,551942.9078,6.953398023,1.54507933,0.02176255
CN,Bituminous coal,919478.1826,9964735842,0.332183563,FALSE,933660300,NA,339184.5675,1481546.189,123648.3038,209621.3234,890133.5251,11.21393645,2.491791978,0.035097064
CN,Bituminous coal,919478.1826,9964735842,0.332183563,FALSE,933660300,NA,339184.5675,1481546.189,123648.3038,209621.3234,890133.5251,11.21393645,2.491791978,0.035097064
CN,Coal blend,1771298.438,21830488671,0.292099479,FALSE,2048547467,NA,677638.2661,1289917.098,112931.931,46457.07407,15952.85281,28.09891252,6.049321904,0.000751395
CN,Coal blend,1771298.438,21830488671,0.292099479,FALSE,2048547467,NA,677638.2661,1289917.098,112931.931,46457.07407,15952.85281,28.09891252,6.049321904,0.000751395
RS,Coal blend,423234.3712,6300813649,0.241816981,TRUE,596309854.1,NA,2354615.243,701231.7092,25301.32174,25645.62635,22053.35988,4.882801225,0.314181683,0.011499275
RS,Coal blend,888792.1796,11642470550,0.274825848,FALSE,1101844984,NA,4350793.429,1295716.709,46751.08798,47387.28459,40749.59319,9.022306107,0.580536292,0.021248046
RS,Coal blend,1481320.299,16921308082,0.315150168,FALSE,1601434881,NA,6323496.005,1883210.399,67948.59901,68873.25489,59225.9536,13.11312926,0.843758497,0.030882167
RS,Coal blend,1481320.299,16921308082,0.315150168,FALSE,1601434881,NA,6323496.005,1883210.399,67948.59901,68873.25489,59225.9536,13.11312926,0.843758497,0.030882167
CN,Anthracite coal,919478.1826,11819839249,0.280047925,FALSE,1171005024,NA,409907.7901,1699783.051,77262.33119,31783.58689,10914.13726,5.614603701,0.647637523,5.74E-05
CN,Anthracite coal,919478.1826,11823747926,0.279955347,FALSE,1171392261,NA,477435.7371,1904522.851,105251.6388,43297.61419,14867.92872,5.616460382,0.647851689,5.74E-05
CN,Anthracite coal,1379217.274,14342548218,0.346185497,FALSE,1420932693,NA,768007.6418,2198689.663,99808.85693,41058.60421,14099.0771,6.812928891,0.785862837,6.96E-05
CN,Anthracite coal,1379217.274,14356309725,0.345853655,FALSE,1422296061,NA,732650.927,2733398.247,97166.8397,39971.75137,13725.86369,6.819465816,0.786616863,6.97E-05
CN,Bituminous coal,574673.8641,7035843415,0.294040926,FALSE,634049128.6,NA,5472999.163,1109161.407,119007.1546,201661.6576,853574.0095,0,7.800611217,0.196276921
CN,Bituminous coal,574673.8641,7035843415,0.294040926,FALSE,634049128.6,NA,5472999.163,1109161.407,119007.1546,201661.6576,853574.0095,0,7.800611217,0.196276921
CN,Bituminous coal,1517139.001,18143122149,0.301034208,FALSE,1635003810,NA,5143555.076,1099279.286,123239.1212,50697.16713,17408.85454,0,20.61723684,0.004103026
CN,Bituminous coal,1517139.001,18143122149,0.301034208,FALSE,1635003810,NA,5143555.076,1099279.286,123239.1212,50697.16713,17408.85454,0,20.61723684,0.004103026
CN,Bituminous coal,2937042.083,34082037035,0.310232381,FALSE,3071371065,NA,813311.5686,1358947.863,146720.198,60356.63291,20725.80979,0,38.72968631,0.007707575
CN,Bituminous coal,4405563.124,50427319378,0.314512598,FALSE,4544358938,NA,1203364.757,2010680.812,217085.2134,89302.8548,30665.62684,0,57.30391816,0.011404023
CN,Bituminous coal,4405563.124,50427319378,0.314512598,FALSE,4544358938,NA,1203364.757,2010680.812,217085.2134,89302.8548,30665.62684,0,57.30391816,0.011404023
CN,Bituminous coal,620647.7733,7633536961,0.292699439,FALSE,697169967,NA,2137322.976,1452381.138,77811.90658,78870.784,67823.09622,0,36.52594575,0.247229869
CN,Bituminous coal,1517139.001,18215485953,0.299838303,FALSE,1663618033,NA,3137487.149,3465736.572,85480.54427,35164.33253,12075.04846,0,20.05435471,0.008845024
CN,Bituminous coal,1517139.001,18215485953,0.299838303,FALSE,1663618033,NA,3137487.149,3465736.572,85480.54427,35164.33253,12075.04846,0,20.05435471,0.008845024
US,Subbituminous coal,3971657,41865630149,0.341520363,FALSE,3692012483,NA,1430267.398,1242035.645,31446.70933,34669.87162,27881.19,26.11135881,1.1030139,0.001147295
IN,Subbituminous coal,991852.8125,11009785679,0.324317859,FALSE,1074585385,NA,7436960.844,3153825.662,206031.6078,208835.3203,179583.0763,19.1711593,6.091199817,0.023484406
IN,Subbituminous coal,991852.8125,11009785679,0.324317859,FALSE,1074585385,NA,7436960.844,3153825.662,206031.6078,208835.3203,179583.0763,19.1711593,6.091199817,0.023484406
IN,Subbituminous coal,1893537.188,23680913188,0.287857728,FALSE,2051481190,NA,15996135.55,6783553.639,443152.7333,449183.2297,386264.6707,41.23518589,13.10154242,0.050512534
IN,Subbituminous coal,1893537.188,23680913188,0.287857728,FALSE,2051481190,NA,15996135.55,6783553.639,443152.7333,449183.2297,386264.6707,41.23518589,13.10154242,0.050512534
CN,Bituminous coal,1379217.274,16442370220,0.301974844,FALSE,1528516506,NA,1002759.276,3055036.749,254853.6766,425989.3934,1626024.442,7.240280529,1.536496787,0.009890492
CN,Bituminous coal,1379217.274,16442370220,0.301974844,FALSE,1528516506,NA,159817.9791,451928.5132,87980.28347,36192.65613,12428.16358,7.248377121,1.538215006,7.57E-05
CN,Bituminous coal,1379217.274,15709824663,0.316055863,FALSE,1499172480,NA,260030.7719,604071.4854,70855.77174,29148.10546,10009.14167,2.49E-13,15.98302941,0.002759279
CN,Bituminous coal,1379217.274,15686600002,0.316523796,FALSE,1496956174,NA,311575.6256,551249.1838,68950.08681,28364.15937,9739.94313,2.48E-13,15.95940086,0.002755199
IN,Bituminous coal,179427.9245,1999104752,0.323114898,FALSE,245834632.8,NA,892896.3953,549393.2738,27517.93794,27892.40664,23985.42633,1.383320191,0.818055599,0.001023431
IN,Bituminous coal,179427.9245,1999104752,0.323114898,FALSE,245834632.8,NA,892896.3953,549393.2738,27517.93794,27892.40664,23985.42633,1.383320191,0.818055599,0.001023431
IN,Bituminous coal,179427.9245,1999104752,0.323114898,FALSE,245834632.8,NA,892896.3953,549393.2738,27517.93794,27892.40664,23985.42633,1.383320191,0.818055599,0.001023431
IN,Bituminous coal,179427.9245,1999104752,0.323114898,FALSE,245834632.8,NA,892896.3953,549393.2738,27517.93794,27892.40664,23985.42633,1.383320191,0.818055599,0.001023431
IN,Bituminous coal,470998.3019,5781384490,0.293285093,FALSE,645315911,NA,2582244.56,1588838.078,79581.51241,80664.47091,69365.53557,4.000543688,2.365805967,0.002959748
RU,Bituminous coal,64696.38399,880660969.4,0.264468383,FALSE,82229051.87,NA,694307.7948,96902.27448,2707.794264,1393.155109,2240.724899,2.761400387,0.196696489,0.000170054
RU,Bituminous coal,25878.55359,352264387.7,0.264468383,FALSE,32891620.75,NA,277723.1179,38760.90979,62582.54102,46438.50364,89628.99597,1.184263667,0.353852879,0.03502822
RU,Bituminous coal,21565.46133,293553656.5,0.264468383,FALSE,27409683.96,NA,231435.9316,32300.75816,902.5980879,464.3850364,746.9082998,0.920466796,0.065565496,5.67E-05
RU,Bituminous coal,107827.3066,1376443615,0.282015405,FALSE,128521255.5,NA,1085179.841,151455.0112,4232.191791,2177.4548,3502.178009,4.315976366,0.307430028,0.000265788
RU,Bituminous coal,21565.46133,293553656.5,0.264468383,FALSE,27409683.96,NA,231435.9316,32300.75816,902.5980879,464.3850364,746.9082998,0.920466796,0.065565496,5.67E-05
RU,Bituminous coal,86261.84531,1101154892,0.282015405,FALSE,102817004.4,NA,868143.873,121164.009,3385.753433,1741.96384,2801.742407,3.452781093,0.245944023,0.000212631
RU,Bituminous coal,150958.2293,1927021061,0.282015405,FALSE,179929757.6,NA,1519251.778,212037.0157,5925.068507,3048.436719,4903.049213,6.042366913,0.43040204,0.000372104
RU,Bituminous coal,150958.2293,1927021061,0.282015405,FALSE,179929757.6,NA,1519251.778,212037.0157,5925.068507,3048.436719,4903.049213,6.042366913,0.43040204,0.000372104
RU,Bituminous coal,129392.768,1651732338,0.282015405,FALSE,154225506.5,NA,1302215.809,181746.0134,5078.630149,2612.945759,4202.613611,5.179171639,0.368916034,0.000318946
RU,Bituminous coal,474440.1492,5787231638,0.295129804,FALSE,540365233.8,NA,4562618.506,636789.7843,91224.7877,92466.18984,79514.14926,11.73871416,3.507477186,0.018749252
RU,Bituminous coal,474440.1492,5787231638,0.295129804,FALSE,540365233.8,NA,4562618.506,636789.7843,91224.7877,92466.18984,79514.14926,11.73871416,3.507477186,0.018749252
RU,Bituminous coal,474440.1492,5787231638,0.295129804,FALSE,540365233.8,NA,4562618.506,636789.7843,91224.7877,92466.18984,79514.14926,11.73871416,3.507477186,0.018749252
CN,Bituminous coal,574673.8641,7042546417,0.293761061,FALSE,634903686.1,NA,7165509.803,789943.0663,103123.4844,104526.806,89885.39563,6.43E-14,7.909749028,0.02104511
CN,Bituminous coal,574673.8641,7042546417,0.293761061,FALSE,634903686.1,NA,7165509.803,789943.0663,103123.4844,104526.806,89885.39563,6.43E-14,7.909749028,0.02104511
US,Bituminous coal,363970.8162,3948662846,0.331832569,FALSE,356734329.1,NA,7480148.512,427668.7221,30625.39996,31042.15551,26693.97961,3.808344845,5.191617609,0.010506971
VN,Anthracite coal,306179.9913,3948936473,0.279125272,FALSE,405294368.5,NA,2076455.359,431331.3745,74242.97782,75253.28865,64712.31524,37.2004128,12.51841514,0.287776169
VN,Anthracite coal,306179.9913,3948936473,0.279125272,FALSE,405294368.5,NA,2076455.359,431331.3745,74242.97782,75253.28865,64712.31524,37.2004128,12.51841514,0.287776169
VN,Anthracite coal,306179.9913,3948936473,0.279125272,FALSE,405294368.5,NA,2076455.359,431331.3745,74242.97782,75253.28865,64712.31524,37.2004128,12.51841514,0.287776169
VN,Anthracite coal,306179.9913,3948936473,0.279125272,FALSE,405294368.5,NA,2076455.359,431331.3745,74242.97782,75253.28865,64712.31524,37.2004128,12.51841514,0.287776169
US,Bituminous coal,3219.512195,61144228.57,0.189555812,FALSE,5438257.4,NA,39504.23431,14107.74331,311.2273789,315.462613,271.2747366,0,0.086877005,0.000205107
US,Bituminous coal,10508.4878,199574762,0.189555812,FALSE,17750472.15,NA,128941.8208,46047.67415,1015.846165,1029.669969,885.4407403,0,0.283566544,0.000669468
IN,Bituminous coal,474525,5987627661,0.285303312,FALSE,569985877,NA,2674362.686,1645517.755,82420.47659,83542.0682,71840.05842,4.143257742,2.450202935,0.003065334
IN,Bituminous coal,474525,5987627661,0.285303312,FALSE,569985877,NA,2674362.686,1645517.755,82420.47659,83542.0682,71840.05842,4.143257742,2.450202935,0.003065334
US,Bituminous coal,58350.13953,951404527.1,0.220789892,FALSE,84050223.63,NA,699817.8896,394467.1146,2195.740249,2225.620248,1913.870366,0.648183511,0.751817684,0.00151499
US,Bituminous coal,81041.86047,1321395176,0.220789892,FALSE,116736421.7,NA,971969.2911,547870.9925,3049.639234,3091.139234,2658.153287,0.900254877,1.044191228,0.002104152
US,Bituminous coal,2254193.47,28176906262,0.288005234,FALSE,2483852831,NA,2006706.374,4149517.934,92198.75113,37928.01709,13024.06761,23.44145028,5.757605634,0.000709979
US,Bituminous coal,1004965.51,12561840563,0.288005234,TRUE,1107352346,NA,894630.7056,1849939.884,41104.08719,16909.08502,5806.395469,10.45067752,2.566858239,0.000316523
US,Bituminous coal,1004965.51,12561840563,0.288005234,TRUE,1107352346,NA,894630.7056,1849939.884,41104.08719,16909.08502,5806.395469,10.45067752,2.566858239,0.000316523
US,Bituminous coal,1004965.51,12561840563,0.288005234,TRUE,1107352346,NA,894630.7056,1849939.884,41104.08719,16909.08502,5806.395469,10.45067752,2.566858239,0.000316523
RU,Bituminous coal,107827.3066,1574094012,0.246604269,TRUE,146976262.9,NA,1241006.222,173203.1909,279650.1904,207510.532,400507.32,1.338384146,0.410696377,0.014183172
RU,Bituminous coal,107827.3066,1574094012,0.246604269,TRUE,146976262.9,NA,1241006.222,173203.1909,279650.1904,207510.532,400507.32,1.338384146,0.410696377,0.014183172
RU,Bituminous coal,258785.5359,3631109868,0.256568367,TRUE,339043891,NA,2862745.112,399543.9986,645095.2472,478683.9507,923887.6908,3.087375876,0.947391741,0.03271765
RU,Bituminous coal,474440.1492,6513468962,0.262223486,TRUE,608175445.2,NA,5135179.63,716700.273,20027.15518,10303.93407,16572.65689,5.56583368,0.407158225,0.000122803
RU,Bituminous coal,474440.1492,6513468962,0.262223486,TRUE,608175445.2,NA,5135179.63,716700.273,20027.15518,10303.93407,16572.65689,5.56583368,0.407158225,0.000122803
RU,Bituminous coal,474440.1492,6513468962,0.262223486,TRUE,608175445.2,NA,5135179.63,716700.273,20027.15518,10303.93407,16572.65689,5.56583368,0.407158225,0.000122803
RU,Bituminous coal,474440.1492,6513468962,0.262223486,TRUE,608175445.2,NA,5135179.63,716700.273,20027.15518,10303.93407,16572.65689,5.56583368,0.407158225,0.000122803
RU,Bituminous coal,280350.9973,3823299430,0.263977125,TRUE,356989009.5,NA,3014266.203,420691.3031,11755.61155,6048.240265,9727.877728,3.267053065,0.238995199,7.21E-05
RU,Coal blend,215654.6133,3108109213,0.249784211,TRUE,291028411.4,NA,2417459.575,342884.1823,49551.96418,50226.27558,43190.91746,1.820824001,0.576906815,0.001144792
RU,Coal blend,215654.6133,3108109213,0.249784211,TRUE,291028411.4,NA,2417459.575,342884.1823,49551.96418,50226.27558,43190.91746,1.820824001,0.576906815,0.001144792
RU,Coal blend,431309.2266,6082399464,0.255279717,TRUE,569526658.3,NA,4730835.956,671005.561,96970.47938,98290.06985,84522.25942,3.563252823,1.128975034,0.002240296
RU,Coal blend,474440.1492,6690639410,0.255279717,TRUE,626479324.1,NA,5203919.552,738106.1171,106667.5273,108119.0768,92974.48536,3.919578105,1.241872537,0.002464325
RU,Coal blend,474440.1492,6690639410,0.255279717,TRUE,626479324.1,NA,5203919.552,738106.1171,106667.5273,108119.0768,92974.48536,3.919578105,1.241872537,0.002464325
RU,Coal blend,474440.1492,6690639410,0.255279717,TRUE,626479324.1,NA,5203919.552,738106.1171,106667.5273,108119.0768,92974.48536,3.919578105,1.241872537,0.002464325
RU,Coal blend,258785.5359,3595676722,0.259096688,TRUE,336681890.1,NA,2796685.227,396672.2492,57325.15556,58105.24584,49966.25468,2.106455734,0.667405893,0.001324375
RU,Coal blend,474440.1492,6905576024,0.247334115,TRUE,679204110.8,NA,30123745.11,842944.4028,167743.4886,170026.17,146210.0502,18.47555051,18.89679236,0.032273971
RU,Coal blend,474440.1492,6905576024,0.247334115,TRUE,679204110.8,NA,30123745.11,842944.4028,167743.4886,170026.17,146210.0502,18.47555051,18.89679236,0.032273971
RU,Coal blend,474440.1492,6905576024,0.247334115,TRUE,679204110.8,NA,30123745.11,842944.4028,167743.4886,170026.17,146210.0502,18.47555051,18.89679236,0.032273971
RU,Coal blend,582267.4559,8475025120,0.247334115,TRUE,833568681.5,NA,36970050.82,1034522.676,205867.0088,208668.4814,179439.6071,22.67453926,23.19151789,0.039608964
RU,Subbituminous coal,107827.3066,1613846461,0.240529885,TRUE,157209612.8,NA,1009649.603,184654.4229,336887.7963,249982.9009,482481.4467,4.159651409,1.61506816,0.089947952
RU,Subbituminous coal,107827.3066,1613846461,0.240529885,TRUE,157209612.8,NA,1009649.603,184654.4229,336887.7963,249982.9009,482481.4467,4.159651409,1.61506816,0.089947952
RU,Subbituminous coal,107827.3066,1613846461,0.240529885,TRUE,157209612.8,NA,1009649.603,184654.4229,336887.7963,249982.9009,482481.4467,4.159651409,1.61506816,0.089947952
RU,Subbituminous coal,245846.2591,3537078504,0.250219647,TRUE,344557400.9,NA,2212856.052,404708.3819,12778.80451,6574.671135,10574.5794,8.758876727,0.810728112,0.000394339
RU,Subbituminous coal,245846.2591,3537078504,0.250219647,TRUE,344557400.9,NA,2212856.052,404708.3819,12778.80451,6574.671135,10574.5794,8.758876727,0.810728112,0.000394339
RU,Subbituminous coal,258785.5359,3723240530,0.250219647,TRUE,362692000.9,NA,2329322.16,426008.8231,13451.37316,6920.706458,11131.13621,9.219870239,0.853398013,0.000415094
RU,Subbituminous coal,258785.5359,3723240530,0.250219647,TRUE,362692000.9,NA,2329322.16,426008.8231,13451.37316,6920.706458,11131.13621,9.219870239,0.853398013,0.000415094
RU,Subbituminous coal,280350.9973,4302477348,0.234577316,TRUE,419117192.5,NA,2691702.496,492284.4216,15544.04768,7997.383601,12862.84381,10.65423588,0.986163958,0.000479672
RU,Subbituminous coal,366612.8426,5325295248,0.247837194,TRUE,518752944.7,NA,3331594.65,609314.0485,19239.29787,9898.582945,15920.69765,13.18704252,1.220602415,0.000593703
RU,Coal blend,905749.3758,13270172522,0.245716305,TRUE,1305199696,NA,57887610.42,1619852.944,62876.33924,32349.75952,52030.75463,33.99638823,8.289271863,0.002289715
RU,Coal blend,258785.5359,3786104403,0.246065039,TRUE,372385687.4,NA,16515876.97,462159.2035,17939.20798,9229.689119,14844.8612,9.699487701,2.365006834,0.000653277
RU,Coal blend,345047.3813,5048139204,0.246065039,TRUE,496514249.8,NA,22021169.29,616212.2713,23918.94398,12306.25216,19793.14826,12.93265027,3.153342445,0.000871036
RU,Coal blend,345047.3813,5048139204,0.246065039,TRUE,496514249.8,NA,22021169.29,616212.2713,23918.94398,12306.25216,19793.14826,12.93265027,3.153342445,0.000871036
RU,Bituminous coal,103514.2144,1509819726,0.246818322,TRUE,140974846,NA,1190332.762,166130.8614,268231.3575,199037.346,384153.5813,0.856539055,0.266251846,0.007218852
RU,Bituminous coal,107827.3066,1526317266,0.25432347,TRUE,142515253.9,NA,1203339.324,167946.1448,4693.012728,2414.546314,3883.511614,0.877365229,0.06501578,1.54E-05
RU,Bituminous coal,107827.3066,1572728881,0.246818322,TRUE,146848797.9,NA,1239929.961,173052.9806,279407.664,207330.5687,400159.9805,0.892228182,0.277345673,0.007519638
RU,Bituminous coal,258785.5359,3497919991,0.26633769,TRUE,326607689.4,NA,2757739.016,384888.6403,10755.15779,5533.508667,8899.992951,2.010691644,0.148999164,3.53E-05
RU,Bituminous coal,345047.3813,4663893321,0.26633769,TRUE,435476919.3,NA,3676985.355,513184.8537,14340.21039,7378.011556,11866.65727,2.680922191,0.198665552,4.70E-05
RU,Bituminous coal,345047.3813,4663893321,0.26633769,TRUE,435476919.3,NA,3676985.355,513184.8537,14340.21039,7378.011556,11866.65727,2.680922191,0.198665552,4.70E-05
RU,Bituminous coal,280350.9973,3789413323,0.26633769,TRUE,353824996.9,NA,2987550.601,416962.6937,11651.42094,5994.634389,9641.65903,2.178249281,0.161415761,3.82E-05
PL,Bituminous coal,131069.2481,1822750320,0.258866663,TRUE,178285714.3,NA,673714.2857,346285.7143,11833.76777,11994.80366,10314.65242,4.223000225,2.700191873,0.008178636
PL,Bituminous coal,87379.49875,1215166880,0.258866663,TRUE,118857142.9,NA,449142.8571,230857.1429,7889.178514,7996.535772,6876.434944,2.815333483,1.800127916,0.005452424
PL,Bituminous coal,374348.8313,3797396501,0.354889407,FALSE,371428571.4,NA,1403571.429,721428.5714,24653.68286,24989.17429,21488.8592,8.797917136,5.625399736,0.017038825
PL,Bituminous coal,313498.1543,3797396501,0.297201874,TRUE,371428571.4,NA,1403571.429,721428.5714,24653.68286,24989.17429,21488.8592,8.797917136,5.625399736,0.017038825
KZ,Bituminous coal,18088.249,316638661.5,0.205653018,TRUE,30044063.18,NA,85076.04398,35336.78747,5699.151355,5776.706358,4967.544271,6.03E-16,0.244129362,0.000104912
KZ,Bituminous coal,46512.6403,814213700.9,0.205653018,TRUE,77256162.45,NA,218766.9702,90866.02491,14654.96063,14854.38778,12773.68527,1.55E-15,0.627761216,0.000269773
KZ,Bituminous coal,41344.56915,723745511.9,0.205653018,TRUE,68672144.4,NA,194459.5291,80769.79992,13026.63167,13203.90025,11354.38691,1.38E-15,0.55800997,0.000239798
KZ,Bituminous coal,41344.56915,723745511.9,0.205653018,TRUE,68672144.4,NA,194459.5291,80769.79992,13026.63167,13203.90025,11354.38691,1.38E-15,0.55800997,0.000239798
KZ,Bituminous coal,129201.7786,2261704725,0.205653018,TRUE,214600451.3,NA,607686.0285,252405.6248,40708.22397,41262.18827,35482.45908,4.31E-15,1.743781155,0.000749368
KZ,Bituminous coal,196386.7035,2644995365,0.26729428,TRUE,250968746.1,NA,710670.4561,295180.7546,47607.0384,48254.88293,41495.6642,5.04E-15,2.039299393,0.000876363
KZ,Bituminous coal,258403.5572,3480257059,0.26729428,TRUE,330222034.3,NA,935092.7054,388395.7298,62640.84001,63493.26701,54599.55816,6.63E-15,2.683288675,0.00115311
KZ,Bituminous coal,516807.1144,6960514117,0.26729428,TRUE,660444068.7,NA,1870185.411,1941978.649,24437.25878,12572.92416,20222.05858,2.13E-14,2.056460596,0.00014293
KZ,Bituminous coal,413445.6915,5568411294,0.26729428,TRUE,528355254.9,NA,1496148.329,621433.1677,100225.344,101589.2272,87359.29306,1.06E-14,4.29326188,0.001844976
DE,Coal blend,687391.2727,8861456203,0.279255297,TRUE,8.71E+08,NA,365000,572000,19786.4807,8139.6111,2795.053721,11.83537176,2.064248477,0.000379759
RU,Subbituminous coal,258785.5359,3552532934,0.262243291,TRUE,346062863.1,NA,2222524.604,406476.6597,741585.4111,550283.1341,1062078.253,9.156570332,3.55522224,0.198000906
RU,Subbituminous coal,215654.6133,2960444111,0.262243291,TRUE,288385719.3,NA,1852103.837,338730.5497,617987.8426,458569.2784,885065.2107,7.630475276,2.9626852,0.165000755
RU,Subbituminous coal,258785.5359,3552532934,0.262243291,TRUE,346062863.1,NA,2222524.604,406476.6597,12834.63848,6603.397609,10620.78253,8.797146572,0.814270397,0.000396062
RU,Subbituminous coal,215654.6133,2960444111,0.262243291,TRUE,288385719.3,NA,1852103.837,338730.5497,10695.53206,5502.831341,8850.652107,7.330955477,0.678558665,0.000330052
RU,Subbituminous coal,215654.6133,2960444111,0.262243291,TRUE,288385719.3,NA,1852103.837,338730.5497,10695.53206,5502.831341,8850.652107,7.330955477,0.678558665,0.000330052
