Units,scenario,region,sector,output,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2025,2.960316e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2030,4.7823170000000004e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2035,5.524042e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2040,6.369701e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2045,7.306532e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2050,9.172114000000001e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2055,0.0001264211
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2060,0.00018088310000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2065,0.0002388182
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2070,0.0002829763
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2075,0.00030069710000000003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2080,0.0003219387
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2085,0.0003356253
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2090,0.0003423218
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2095,0.00034716879999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Soybean,biomass,2100,0.0003488486
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,1975,0.00731808268
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,1990,0.00598742388
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2005,0.010549339139999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2010,0.00911685022
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2015,0.01047047884
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2021,0.01043553576
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2025,0.01065766098
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2030,0.01210989821
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2035,0.013402883197
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2040,0.014790170291
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2045,0.016448632054
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2050,0.019882992026
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2055,0.027571579786
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2060,0.038674628706
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2065,0.050969725342
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2070,0.060550245842
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2075,0.064571398623
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2080,0.069402541447
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2085,0.073288235098
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2090,0.075786865727
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2095,0.07728480337999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,SugarCrop,biomass,2100,0.078119567488
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,1975,7.35058088e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,1990,0.00011738559032
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2005,0.0002277607951
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2010,0.0002590020743
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2015,0.0002781651543
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2021,0.0002823736531
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2025,0.0002675061583
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2030,0.000286446621
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2035,0.0003151605324
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2040,0.0003502565444
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2045,0.00038998082960000003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2050,0.00047001228370000003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2055,0.0006442538742
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2060,0.0008888040134000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2065,0.0011578367132000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2070,0.001366524596
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2075,0.001454260498
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2080,0.001560770824
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2085,0.001625003057
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2090,0.001670021658
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2095,0.001695866008
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Vegetables,biomass,2100,0.001709253565
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,1975,0.000992485877278
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,1990,0.00240482300877
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2005,0.009998378697701999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2010,0.007459932893747
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2015,0.013818331063151
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2021,0.029031768801162
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2025,0.037568591806202
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2030,0.053739688718212
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2035,0.061735362375392
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2040,0.071225900987295
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2045,0.082272809365322
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2050,0.10281414176412
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2055,0.14292165998114
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2060,0.20055371999771
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2065,0.26442708586211
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2070,0.31410887963673
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2075,0.33412124404214
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2080,0.35792633227458
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2085,0.37400807155256
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2090,0.38338523457355
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2095,0.38819560666363
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Wheat,biomass,2100,0.38993677116346
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,1990,0.0031497121
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2005,0.045934608645
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2010,0.08915795758100001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2015,0.150508801956
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2021,0.210868697428
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2025,0.196837651295
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2030,0.20188145033
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2035,0.206047579692
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2040,0.216304858846
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2045,0.23116306085600002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2050,0.255318542142
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2055,0.306956329024
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2060,0.41838634799
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2065,0.5423547183399999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2070,0.66269665527
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2075,0.76456005379
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2080,0.7990476061399999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2085,0.82975536009
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2090,0.8530331573339099
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2095,0.8673734811218
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Corn,biomass,2100,0.875364730745
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,1975,0.009027561473
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,1990,0.012247895592
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2005,0.02268597973
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2010,0.026608497986999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2015,0.026295655355
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2021,0.040576076965
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2025,0.036262678499
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2030,0.035261025535
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2035,0.035761022132
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2040,0.037320410719000004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2045,0.039708227779
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2050,0.043607298737
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2055,0.052070466948
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2060,0.070723680093
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2065,0.091349204206
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2070,0.11104488779
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2075,0.12757479556
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2080,0.13235551157
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2085,0.13503392075
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2090,0.13594774825
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2095,0.13570432069
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,FiberCrop,biomass,2100,0.13491422954
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,1975,0.14781131886
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,1990,0.3931600296
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2005,0.5125990865
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2010,0.5662766109999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2015,0.5686605238000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2021,0.6185012783999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2025,0.5902123527
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2030,0.5255633107000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2035,0.4992705014
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2040,0.48760095059999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2045,0.4819877744
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2050,0.4911388853
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2055,0.5088603486900001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2060,0.51147308191
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2065,0.510498397
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2070,0.50996493269
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2075,0.50068115797
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2080,0.47323781454
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2085,0.44171659704000005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2090,0.4083356203
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2095,0.37398200736
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Forest,biomass,2100,0.33991709817000004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,1975,0.0027205589413
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,1990,0.007358565778799999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2005,0.010280720658
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2010,0.012062074083799999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2015,0.0112048550202
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2021,0.0113407032339
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2025,0.0098886475751
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2030,0.0092926187925
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2035,0.0093482729316
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Brazil,Fruits,biomass,2040,0.0097575703229
