Units,scenario,region,sector,subsector,technology,output,Year,value
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2055,5.735597
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2060,8.530096
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2065,11.782032000000001
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2070,15.148584
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2075,18.243796
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2080,20.866390000000003
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2085,22.730590000000003
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2090,23.8429
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2095,24.36412
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,EAF with DRI CCS,iron and steel,2100,24.53942
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2030,0.00108741
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2035,0.004275122
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2040,0.008265006
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2045,0.015732363
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2050,0.029055747
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2055,0.048798688
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2060,0.07562128
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2065,0.10920795999999999
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2070,0.14742912
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2075,0.18852019
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2080,0.23199240000000002
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,iron and steel,2085,0.2744117
