Units,scenario,region,Year,value
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2100,101300.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,1975,114942.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,1990,155446.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2005,212253.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2010,225478.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2015,241709.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2021,262563.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2025,276432.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2030,292514.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2035,306644.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2040,318867.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2045,329242.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2050,337852.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2055,344738.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2060,349742.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2065,353011.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2070,354526.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2075,354414.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2080,352723.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2085,349561.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2090,345333.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2095,340346.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2100,334952.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,1975,35931.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,1990,44120.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2005,47890.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2010,48813.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2015,50994.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2021,51830.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2025,51544.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2030,51024.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2035,50296.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2040,49268.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2045,47962.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2050,46502.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2055,44655.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2060,42510.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2065,40305.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2070,38185.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2075,36179.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2080,34280.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2085,32496.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2090,30774.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2095,29094.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2100,27531.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,1975,206339.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,1990,285832.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2005,367521.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2010,391477.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2015,415139.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2021,441867.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2025,457865.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2030,475348.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2035,489662.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2040,500899.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2045,509310.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2050,515076.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2055,518208.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2060,518721.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2065,517076.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2070,513698.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2075,508698.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2080,502372.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2085,494746.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2090,486142.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2095,476885.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2100,467257.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,1975,16552.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,1990,20586.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2005,22796.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2010,23083.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2015,23512.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2021,23860.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2025,23607.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2030,23197.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2035,22659.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2040,21953.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2045,21117.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2050,20222.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2055,19244.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2060,18244.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2065,17274.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2070,16332.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2075,15431.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2080,14604.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2085,13868.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2090,13219.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2095,12652.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2100,12153.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,1975,214328.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,1990,251728.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2005,300755.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2010,315007.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2015,328208.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2021,340354.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2025,345517.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2030,353058.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2035,360456.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2040,367421.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2045,373815.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2050,379824.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2055,384968.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2060,389941.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2065,394779.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2070,399435.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2075,403542.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2080,406575.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2085,408306.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2090,408854.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2095,408567.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2100,407605.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,1975,48892.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,1990,51590.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2005,46913.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2010,45683.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2015,44983.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2021,43531.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2025,37226.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2030,37785.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2035,37779.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2040,37333.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2045,36601.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2050,35770.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2055,34888.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2060,34019.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2065,33146.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2070,32289.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2075,31466.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2080,30686.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2085,29944.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2090,29238.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2095,28545.0
thous,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2100,27824.0
