,year,IAM_region,powertrain,size,vintage_year,vintage_demand_vkm
1331,2020,LAM,ICEV-g,Lower medium,2013,22
1332,2025,LAM,ICEV-g,Lower medium,2013,15
1344,2015,LAM,BEV,Large,2013,17
1345,2020,LAM,BEV,Large,2013,16
1346,2025,LAM,BEV,Large,2013,11
1358,2015,LAM,FCEV,Large,2013,6
1359,2020,LAM,FCEV,Large,2013,5
1360,2025,LAM,FCEV,Large,2013,4
1400,2015,LAM,ICEV-d,Large,2013,13981
1401,2020,LAM,ICEV-d,Large,2013,13488
1402,2025,LAM,ICEV-d,Large,2013,9151
1414,2015,LAM,ICEV-g,Large,2013,12
1415,2020,LAM,ICEV-g,Large,2013,12
1416,2025,LAM,ICEV-g,Large,2013,8
1428,2015,LAM,BEV,Mini,2013,23
1429,2020,LAM,BEV,Mini,2013,22
1430,2025,LAM,BEV,Mini,2013,15
1442,2015,LAM,FCEV,Mini,2013,8
1443,2020,LAM,FCEV,Mini,2013,7
1444,2025,LAM,FCEV,Mini,2013,5
1484,2015,LAM,ICEV-d,Mini,2013,20634
1485,2020,LAM,ICEV-d,Mini,2013,19908
1486,2025,LAM,ICEV-d,Mini,2013,13506
1498,2015,LAM,ICEV-g,Mini,2013,17
1499,2020,LAM,ICEV-g,Mini,2013,16
1500,2025,LAM,ICEV-g,Mini,2013,11
1512,2015,LAM,BEV,Small,2013,33
1513,2020,LAM,BEV,Small,2013,32
1514,2025,LAM,BEV,Small,2013,22
1526,2015,LAM,FCEV,Small,2013,12
1527,2020,LAM,FCEV,Small,2013,11
1528,2025,LAM,FCEV,Small,2013,7
1568,2015,LAM,ICEV-d,Small,2013,31508
1569,2020,LAM,ICEV-d,Small,2013,30398
1570,2025,LAM,ICEV-d,Small,2013,20623
1582,2015,LAM,ICEV-g,Small,2013,24
1583,2020,LAM,ICEV-g,Small,2013,23
1584,2025,LAM,ICEV-g,Small,2013,15
1652,2015,LAM,ICEV-d,Van,2013,17
1653,2020,LAM,ICEV-d,Van,2013,16
1654,2025,LAM,ICEV-d,Van,2013,11
1680,2015,LAM,BEV,Lower medium,2014,38
1681,2020,LAM,BEV,Lower medium,2014,38
1682,2025,LAM,BEV,Lower medium,2014,29
1694,2015,LAM,FCEV,Lower medium,2014,12
1695,2020,LAM,FCEV,Lower medium,2014,11
1696,2025,LAM,FCEV,Lower medium,2014,9
1736,2015,LAM,ICEV-d,Lower medium,2014,36774
1737,2020,LAM,ICEV-d,Lower medium,2014,36104
1738,2025,LAM,ICEV-d,Lower medium,2014,27941
1750,2015,LAM,ICEV-g,Lower medium,2014,24
1751,2020,LAM,ICEV-g,Lower medium,2014,24
1752,2025,LAM,ICEV-g,Lower medium,2014,18
1764,2015,LAM,BEV,Large,2014,20
1765,2020,LAM,BEV,Large,2014,20
1766,2025,LAM,BEV,Large,2014,15
1778,2015,LAM,FCEV,Large,2014,6
1779,2020,LAM,FCEV,Large,2014,6
1780,2025,LAM,FCEV,Large,2014,4
1820,2015,LAM,ICEV-d,Large,2014,13994
1821,2020,LAM,ICEV-d,Large,2014,13740
1822,2025,LAM,ICEV-d,Large,2014,10633
1834,2015,LAM,ICEV-g,Large,2014,12
1835,2020,LAM,ICEV-g,Large,2014,12
1836,2025,LAM,ICEV-g,Large,2014,9
1848,2015,LAM,BEV,Mini,2014,27
1849,2020,LAM,BEV,Mini,2014,26
1850,2025,LAM,BEV,Mini,2014,20
1862,2015,LAM,FCEV,Mini,2014,8
1863,2020,LAM,FCEV,Mini,2014,8
1864,2025,LAM,FCEV,Mini,2014,6
1904,2015,LAM,ICEV-d,Mini,2014,20541
1905,2020,LAM,ICEV-d,Mini,2014,20170
1906,2025,LAM,ICEV-d,Mini,2014,15609
1918,2015,LAM,ICEV-g,Mini,2014,17
1919,2020,LAM,ICEV-g,Mini,2014,17
1920,2025,LAM,ICEV-g,Mini,2014,13
