Region,EMF30 Sector,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
AFRI_EAST,End_Use_Industry_Bio_Trad,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
AFRI_EAST,End_Use_Industry_Coal,,,,,,,,8.954336341857472,7.726345417910616,6.854443425974657,6.229213704904751,5.79916502304341,5.495558084494888
AFRI_EAST,End_Use_Industry_HLF,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
AFRI_EAST,End_Use_Industry_LLF,,,,,,,,2.250710043629741,2.250710043629741,2.250710043629741,2.250710043629741,2.250710043629741,2.250710043629741
AFRI_EAST,End_Use_Industry_NatGas,,,,,,,,32.411736490744545,32.411736490744545,32.411736490744545,32.411736490744545,32.411736490744545,32.411736490744545
AFRI_EAST,End_Use_Residential_Bio_Trad_Cook,,,,,,,,3.514311528006595,3.205177509150256,3.1622026348776315,3.1629256836063546,3.163028818693928,3.159610280376456
AFRI_EAST,End_Use_Residential_Coal_Cook,,,,,,,,1.0,0.7766990291262135,0.6990291262135921,0.6601941747572815,0.6213592233009708,0.58252427184466
AFRI_EAST,End_Use_Residential_Coal_Heat,,,,,,,,1.798348569179657,1.3667449125765392,1.1509430842749804,1.1509430842749804,0.9351412559734216,0.7193394276718628
AFRI_EAST,End_Use_Residential_HLF,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
AFRI_EAST,End_Use_Residential_LLF,,,,,,,,1.0,1.082588790367182,1.177663178669731,1.2760538416592304,1.3623507419114025,1.436253676770776
AFRI_EAST,End_Use_Services_Bio_Trad_Heat,,,,,,,,7.6,6.0,5.333333333333333,4.333333333333333,3.0,1.6666666666666665
AFRI_EAST,End_Use_Services_Coal_Heat,,,,,,,,1.5,1.5,1.5,1.5,1.5,1.5
AFRI_EAST,End_Use_Transport_AGR_HLF,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
AFRI_EAST,End_Use_Transport_HDT_HLF,,,,,,,,13.958114323368925,13.958114323368925,13.958114323368925,13.958114323368925,13.958114323368925,13.958114323368925
AFRI_EAST,End_Use_Transport_LDT_HLF,,,,,,,,467.3762569237893,284.85696535947613,146.0367814623208,,,
AFRI_EAST,End_Use_Transport_LDT_LLF,,,,,,,,12.974249465145189,7.642120321814692,6.94417836223888,6.243742630754178,6.273361496297993,6.295106218699237
AFRI_EAST,End_Use_Transport_MC_LLF,,,,,,,,5.138941315233732,2.9766677605085228,1.606283409779527,1.0277882630467465,1.0277882630467465,1.0277882630467465
