Units,scenario,region,sector,subsector,technology,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2060,0.0693786
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2065,0.0754789
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2070,0.0845551
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2075,0.0955487
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2080,0.0795356
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2085,0.0747126
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2090,0.0752355
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2095,0.0699496
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,gas processing,natural gas,natural gas,2100,0.0821124
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2010,2.99999e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2021,1e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2025,2.95999e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2030,7.94256e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2035,0.000160687
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2040,3.18138e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2045,4.2819e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2050,1.79917e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2055,2.29009e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2060,1.1236e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2065,4.86981e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2070,1.98926e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2075,4.1237e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2080,2.5841e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2085,9.78596e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2090,3.785e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2095,1.1445e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,1975,8.88932e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,1990,0.0003157
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2005,0.000505098
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2010,0.000347299
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2015,0.000126299
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2025,0.000276658
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2030,0.000711464
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2035,0.00142172
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2040,3.71536e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2045,5.07635e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2050,2.24204e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2055,2.86641e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2060,1.41212e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2065,5.72326e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2070,2.21859e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2075,4.57563e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2080,2.9075e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,coal gasification,coal gasification,2085,1.1165e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,1975,0.100996
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,1990,0.93128
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2005,2.49208
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2010,2.96542
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2015,3.56581
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2021,4.41841
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2025,4.65125
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2030,5.13009
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2035,5.70866
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2040,3.54556
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2045,3.58796
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2050,3.29704
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2055,2.80529
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2060,2.36509
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2065,1.97878
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2070,1.69203
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,gas processing,natural gas,natural gas,2075,1.47497
