Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,elect_td_ind,2070,0.0347380069
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,elect_td_ind,2075,0.0417199939
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,elect_td_ind,2080,0.0478742599
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,elect_td_ind,2085,0.052745858
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,elect_td_ind,2090,0.0566347144
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,elect_td_ind,2095,0.059705928
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,elect_td_ind,2100,0.061835006
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,1975,0.0035863
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,1990,0.0140982
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2005,0.0293312
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2010,0.0398772
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2015,0.0398772
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2021,0.0398772
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2025,0.04130136
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2030,0.04584348
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2035,0.05083013
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2040,0.033327106
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2045,0.0140139824
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2050,0.004654858601
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2055,0.0016751053299999998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2060,0.00037115794000000004
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2065,6.37940878e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2070,8.513436940000001e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2075,6.106313e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2080,1.1373355000000001e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2085,2.527911e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2090,6.578e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,elect_td_ind,2095,1.55465e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2040,0.00295237
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2045,0.02451886
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2050,0.03604292
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2055,0.04036616
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2060,0.04260548
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2065,0.043451017
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2070,0.043729137
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2075,0.0437093415
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2080,0.043471724
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2085,0.042991083
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2090,0.0423072839
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2095,0.041441113599999996
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,elect_td_ind,2100,0.040335894000000004
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,1975,0.00117048
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,1990,0.0010175
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2005,0.00203054
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2010,0.00253818
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2015,0.00253818
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2021,0.00253818
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2025,0.002827258
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2030,0.003964778
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2035,0.005537947
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2040,0.00406049762
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2045,0.00211882323
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2050,0.000768245573
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2055,0.0002741960404
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2060,6.187553822000001e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2065,1.04789293e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2070,1.40347201e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2075,1.3450058e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2080,3.45349e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2085,8.71131e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2090,2.73222e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,elect_td_ind,2095,1.19761e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2040,0.000837636
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2045,0.003989299
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2050,0.007117171
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2055,0.0097984
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2060,0.012691075
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2065,0.016006793
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2070,0.019884528500000002
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2075,0.02389787944
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2080,0.0274739666
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2085,0.0303227234
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2090,0.032706065799999996
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2095,0.0345923066
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,elect_td_ind,2100,0.0358926161
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,1975,0.00165077
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,1990,0.00355058
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2005,0.00523989
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2010,0.00687182
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2015,0.00687182
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2021,0.00687182
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2025,0.00795796
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2030,0.01057287
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2035,0.014695739999999999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2040,0.0105436328
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2045,0.00522655235
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2050,0.001822484508
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2055,0.0006335750821
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2060,0.000143116513
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2065,2.4185986369999997e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2070,3.2817029499999998e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2075,2.8362081000000002e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2080,7.485544e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2085,2.434628e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2090,7.40404e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2095,3.34999e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,elect_td_ind,2100,1.57808e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2040,0.00242797
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2045,0.011138390000000001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2050,0.019387790000000002
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2055,0.026592209999999998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2060,0.03432183
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2065,0.043214917
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2070,0.053619041
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2075,0.06575916870000001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2080,0.0789519763
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2085,0.0911651071
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2090,0.1016153518
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2095,0.110212795
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,elect_td_ind,2100,0.117179478
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,1975,0.00248556
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,1990,0.00164254
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2005,0.00330927
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2010,0.00435683
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2015,0.00435683
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2021,0.00435683
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2025,0.00428846
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2030,0.004852204000000001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2035,0.005490395
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2040,0.00342603276
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2045,0.0013315289589999999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2050,0.00039054746969999996
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2055,0.00012297377343000002
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2060,2.3620526812e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2065,3.59216922e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2070,4.26815024e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,elect_td_ind,2075,1.689777e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2030,3.76849e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2035,0.00011801119999999999
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2040,0.0009871239
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2045,0.0033720697
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2050,0.0046401252
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2055,0.00519450318
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2060,0.00553538159
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2065,0.005735553692
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2070,0.005877937832
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2075,0.00596011593
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2080,0.0059825629
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2085,0.0059576322
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2090,0.00588702909
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2095,0.005773399
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,elect_td_ind,2100,0.0056288376000000005
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,1975,0.00312653
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,1990,0.00401766
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2005,0.00471165
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2010,0.0047225
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2015,0.0047225
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2021,0.0047225
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2025,0.00428272
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2030,0.0045844079
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2035,0.0049025777
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2040,0.00292334468
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2045,0.001151464283
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2050,0.0003500732625
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2055,0.0001120937096
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2060,2.050777878e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2065,3.1621981390000005e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2070,4.14316467e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,elect_td_ind,2075,1.8151470000000002e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2030,1.63201e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2035,8.878254e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2040,0.00103867931
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2045,0.0027565351500000003
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2050,0.003701970809
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2055,0.004103187131
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2060,0.0043395437486
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2065,0.0044825296836
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2070,0.004594323488000001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2075,0.0046706173
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2080,0.0047076154
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2085,0.0047050281
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,elect_td_ind,2090,0.00466491812
