Units,scenario,region,sector,subsector,technology,output,Year,value
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2030,109.3031
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2035,117.3245
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2040,75.717382
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2045,30.585814699999997
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2050,9.71335817
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2055,3.419627559
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2060,0.7423149894
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2065,0.1275881591
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2070,0.01702689346
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2075,0.00012212633999999999
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2080,2.2746708e-05
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2085,5.1464368e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2090,1.6853662e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2095,5.4112276e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,cement,2100,1.7306044e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2040,5.90474
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2045,49.03772
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2050,72.08584
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2055,80.73224
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2060,85.21097
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2065,86.90213
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2070,87.458113
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2075,87.4187229
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2080,86.94343
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2085,85.982254
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2090,84.614667
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2095,82.88225800000001
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,cement,2100,80.67174
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,1975,2.75537
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,1990,2.39525
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2005,4.9915
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2010,6.23937
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2015,6.23937
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2021,6.23937
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2025,6.809435000000001
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2030,9.051886
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2035,12.073924
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2040,8.7335202
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2045,4.43191045
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2050,1.568448156
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2055,0.5537292718
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2060,0.1237507166
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,cement,2065,0.02095787821
