Units,scenario,region,sector,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-15,biomass,2070,3.7847316262098
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-15,biomass,2075,3.21399284996434
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-15,biomass,2080,2.7340339958260502
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-15,biomass,2085,2.21788294988187
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-15,biomass,2090,1.6805298193007001
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-15,biomass,2095,1.09140595693461
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-15,biomass,2100,0.88231715505846
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2025,0.034399350840429
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2030,0.075260539671856
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2035,0.124116018318493
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2040,0.45011902078726
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2045,0.50641077635321
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2050,0.49928861327384
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2055,0.45641772710513
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2060,0.4277152390099
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2065,0.36229731097469003
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2070,0.28391525586644
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2075,0.2253123261088
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2080,0.181808352196739
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2085,0.14008494043642
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2090,0.098511594650962
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2095,0.054550109649681
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Europe_Non_EU,biomass,2100,0.043190644122488
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",European Free Trade Association,biomass,2025,0.18618533269287998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",European Free Trade Association,biomass,2030,0.265628436291082
