Units,scenario,region,sector,subsector,technology,fuel,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2070,1.49193e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2075,3.16936e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2080,1.07686e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2085,3.03431e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,biomass gasification,biomass gasification,regional biomass,2090,7.7627e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2025,0.000242579
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2030,0.000530326
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2035,0.000845584
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2040,9.7741e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2045,6.1667e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2050,3.06785e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2055,6.33637e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2060,3.3021e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2065,1.36803e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2070,4.71261e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,coal gasification,coal gasification,regional coal,2075,1.30795e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,1975,0.827372
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,1990,2.19157
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2005,3.09552
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2010,2.98327
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2015,3.40154
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2021,3.9017
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2025,3.43555
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2030,3.37319
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2035,3.3596
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2040,1.82241
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2045,1.13935
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2050,0.65164
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2055,0.433348
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2060,0.313152
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2065,0.23711
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2070,0.193014
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2075,0.157627
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2080,0.131095
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2085,0.10618
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2090,0.0841847
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2095,0.0666626
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Canada,gas processing,natural gas,natural gas,regional natural gas,2100,0.0534101
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2005,0.00028109
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2015,0.00101195
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2021,0.00123676
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2025,0.00269595
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2030,0.00298968
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2035,0.00335965
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2040,0.000111596
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2045,1.60402e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2050,2.80127e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2055,1.29143e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2060,5.2128e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2065,2.00163e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2070,6.75666e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2075,2.04072e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2080,6.55778e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2085,1.93449e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2090,5.20788e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,biomass gasification,biomass gasification,regional biomass,2095,1.12369e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2025,4.25702e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2030,0.000118015
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2035,0.000254825
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2040,2.17234e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2045,4.45349e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2050,1.08665e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2055,6.53225e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2060,3.38964e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2065,1.55162e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2070,6.36619e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2075,2.46279e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,coal gasification,coal gasification,regional coal,2080,1.05172e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,1975,0.0227859
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,1990,0.197337
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2005,0.661333
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2010,0.836249
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2015,0.832008
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2021,0.727173
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2025,0.77868
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2030,0.837106
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2035,0.910904
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2040,0.604741
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2045,0.516504
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2050,0.471361
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2055,0.444952
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2060,0.425426
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2065,0.405858
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2070,0.382491
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2075,0.362097
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2080,0.334583
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2085,0.300741
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2090,0.266534
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2095,0.232028
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central America and Caribbean,gas processing,natural gas,natural gas,regional natural gas,2100,0.203254
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2015,5.6271e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2021,5.62719e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2025,0.000113205
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2030,0.000150896
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2035,0.000245048
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2040,1.43256e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2045,1.06262e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2050,1.65868e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2055,8.33786e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2060,3.62291e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2065,1.62492e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2070,5.27919e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2075,1.42338e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2080,7.48887e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2085,3.09104e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,biomass gasification,biomass gasification,regional biomass,2090,1.13373e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2025,0.000129605
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2030,0.000309169
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2035,0.000653385
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2040,1.0964e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2045,9.08127e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2050,1.60134e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2055,8.57463e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2060,3.90767e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2065,1.6969e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2070,5.39255e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,coal gasification,coal gasification,regional coal,2075,1.47582e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,1975,0.675336
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,1990,3.39048
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2005,3.34137
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2010,4.09954
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2015,3.22833
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2021,3.9756
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2025,4.19432
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2030,4.44118
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2035,4.68229
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2040,2.71832
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2045,1.99029
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2050,1.55919
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2055,1.36083
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2060,1.18618
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2065,1.04088
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2070,1.00238
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2075,0.92881
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2080,0.840294
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2085,0.758176
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2090,0.685172
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2095,0.604721
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Central Asia,gas processing,natural gas,natural gas,regional natural gas,2100,0.5035
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2005,0.193895
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2010,0.396505
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2015,0.422138
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2021,0.41112
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2025,0.572252
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2030,0.645003
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2035,0.790931
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2040,0.0869872
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2045,0.00515336
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2050,0.000970458
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2055,0.00055814
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2060,0.000202099
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2065,7.6832e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2070,2.62147e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2075,5.61067e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2080,2.0078e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2085,6.46855e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2090,1.57366e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2095,2.78856e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,biomass gasification,biomass gasification,regional biomass,2100,5.47038e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,1990,0.103354
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2005,0.318595
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2010,0.254299
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2015,0.406583
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2021,1.32181
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2025,1.56177
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2030,1.67877
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2035,2.04033
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2040,0.00308888
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2045,0.000179412
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2050,3.51646e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2055,2.03386e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2060,7.38248e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2065,2.62466e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2070,8.52403e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2075,1.81505e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2080,6.59938e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2085,2.17178e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2090,5.48045e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,coal gasification,coal gasification,regional coal,2095,1.04937e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,1975,0.303902
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,1990,0.475395
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2005,1.4977
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2010,4.31076
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2015,6.46828
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2021,11.768
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2025,11.7973
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2030,12.4546
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2035,12.7579
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2040,12.0149
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2045,10.8495
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2050,9.90908
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2055,8.93602
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2060,8.02631
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",China,gas processing,natural gas,natural gas,regional natural gas,2065,7.32203
