Units,scenario,region,sector,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2055,0.163681
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2060,0.134047
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2065,0.102897
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2070,0.0796977
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2075,0.0552981
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2080,0.0359485
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2085,0.0186388
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2090,0.0119395
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2095,0.00844314
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC CCS),electricity,2100,0.0192755
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2021,0.0436683
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2025,0.0547535
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2030,0.0573935
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2035,0.059269
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2040,0.00512762
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2045,0.000274998
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2050,3.73761e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2055,1.47144e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2060,5.95269e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2065,2.20947e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2070,3.89033e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2075,8.14953e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2080,1.30564e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (CC),electricity,2085,2.1242e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,1990,0.140259
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2005,0.127309
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2010,0.122514
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2015,0.1059
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2021,0.130771
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2025,0.117921
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2030,0.109775
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2035,0.0997181
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2040,0.000929141
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2045,4.27311e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2050,5.38033e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2055,1.95591e-06
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2060,7.32221e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2065,2.15929e-07
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2070,2.99139e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,gas,gas (steam/CT),electricity,2075,5.27867e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2021,4.31995e-05
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2025,0.00645179
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2030,0.0143314
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2035,0.021923
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2040,0.0566641
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2045,0.0566718
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2050,0.0566697
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2055,0.0566542
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2060,0.0566396
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2065,0.056631
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2070,0.0565905
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2075,0.0566082
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2080,0.0566107
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2085,0.0566193
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2090,0.0566215
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2095,0.0566221
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,geothermal,geothermal,electricity,2100,0.0565781
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,1990,0.092016
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,hydro,hydro,electricity,2005,0.14827
