,year,IAM_region,powertrain,size,vintage_year,vintage_demand_vkm
184,2040,CAZ,BEV,Large,2035,503
185,2040,CAZ,BEV,Large,2036,540
186,2040,CAZ,BEV,Large,2037,575
187,2040,CAZ,BEV,Large,2038,586
188,2040,CAZ,BEV,Large,2039,597
223,2045,CAZ,BEV,Large,2030,48
224,2045,CAZ,BEV,Large,2031,124
225,2045,CAZ,BEV,Large,2032,198
226,2045,CAZ,BEV,Large,2033,273
227,2045,CAZ,BEV,Large,2034,348
228,2045,CAZ,BEV,Large,2035,425
229,2045,CAZ,BEV,Large,2036,485
230,2045,CAZ,BEV,Large,2037,539
231,2045,CAZ,BEV,Large,2038,566
232,2045,CAZ,BEV,Large,2039,586
233,2045,CAZ,BEV,Large,2040,601
234,2045,CAZ,BEV,Large,2041,600
235,2045,CAZ,BEV,Large,2042,607
236,2045,CAZ,BEV,Large,2043,614
237,2045,CAZ,BEV,Large,2044,620
277,2050,CAZ,BEV,Large,2035,64
278,2050,CAZ,BEV,Large,2036,186
279,2050,CAZ,BEV,Large,2037,298
280,2050,CAZ,BEV,Large,2038,384
281,2050,CAZ,BEV,Large,2039,453
282,2050,CAZ,BEV,Large,2040,508
283,2050,CAZ,BEV,Large,2041,540
284,2050,CAZ,BEV,Large,2042,570
285,2050,CAZ,BEV,Large,2043,592
286,2050,CAZ,BEV,Large,2044,609
287,2050,CAZ,BEV,Large,2045,624
288,2050,CAZ,BEV,Large,2046,671
