Units,scenario,region,sector,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2065,0.09244443431371001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2070,0.07069926327546
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2075,0.05436059351781
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2080,0.044316815599530004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2085,0.031395928721588
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2090,0.027272484604083
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2095,0.025201080691647
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,biomass,2100,0.024036986060246998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2025,0.0875796775955
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2030,0.1697223172087
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2035,0.255704167955
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2040,0.514431892676
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2045,0.592383272123
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2050,0.680905609123
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2055,0.694950735868
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2060,0.6541934607050001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2065,0.582441174149
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2070,0.5151844301086
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2075,0.4510159372889
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2080,0.39735450056899996
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2085,0.35733543419330005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2090,0.3028312430308
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2095,0.2794358662223
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,biomass,2100,0.2702146054301
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2025,0.39948363717297
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2030,0.7143933117567
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2035,1.029580779776
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2040,2.1773937665396
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2045,2.288748097127
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2050,2.4129727647385
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2055,2.2697927048824003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2060,2.0358212243375
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,biomass,2065,1.7196775646001
