Units,scenario,region,sector,subsector,technology,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2030,0.000924732
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2035,0.00224539
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2040,0.00310965
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2045,0.0375011
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2050,0.199204
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2055,0.410696
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2060,0.634064
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2065,0.822988
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2070,0.953766
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2075,0.990973
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2080,0.957211
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2085,0.897019
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2090,0.7984
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2095,0.705522
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,gas processing,natural gas,natural gas,2100,0.520066
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2010,2.99999e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2021,1e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2025,0.000173881
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2030,0.000418776
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2035,0.000768127
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2040,0.00197828
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2045,0.000332395
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2050,0.000104702
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2055,7.6869e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,biomass gasification,biomass gasification,2060,5.88557e-05
