Units,scenario,region,sector,subsector,technology,fuel,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional biomass,2095,3.06605e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional biomass,2100,0.00018441
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2025,9.17467e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2030,6.3928453e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2035,2.2809017500000003e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2040,1.99139439e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2045,1.37924873e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2050,1.3935132e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2055,5.4466502e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2060,3.1624661e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2065,2.4977029000000002e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2070,1.7638762e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2075,1.08138e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2080,7.83482e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2085,3.9216e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2090,1.75409e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2095,3.84888e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2,regional natural gas,2100,2.33111e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2040,0.000280736
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2045,0.00097859
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2050,0.001808941
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2055,0.002618137
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2060,0.003328448
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2065,0.0036996722000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2070,0.0034534441
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2075,0.0031047994000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2080,0.0026136395
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2085,0.00217718573
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2090,0.0018476350999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2095,0.0001620356663
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,elect_td_ind,2100,2.3913345245e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2040,0.0210392
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2045,0.0733686
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2050,0.13567010000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2055,0.19642510000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2060,0.2498147
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2065,0.27781374000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2070,0.25948283
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2075,0.23344257899999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2080,0.19664427
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2085,0.16391551199999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2090,0.139193223
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2095,0.012216271510000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional biomass,2100,0.0018038524536
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2040,0.000242409
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2045,0.000822461
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2050,0.001522313
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2055,0.002214351
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2060,0.002835529
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2065,0.0031822586
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2070,0.0030077111
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2075,0.0027408319
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2080,0.0023380123999999997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2085,0.00197292271
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2090,0.00169433579
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2095,0.0001506479255
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,biomass,biomass to H2 CCS,regional natural gas,2100,2.2442998821e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2040,6.64681e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2045,0.0002378131
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2050,0.0005158189
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2055,0.0008514762
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2060,0.0011489531
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2065,0.0012415062
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2070,0.0011562123500000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2075,0.00103552153
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2080,0.00093064123
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2085,0.00083917664
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2090,0.000764665437
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2095,0.0001667068687
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,elect_td_ind,2100,3.8096648219e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2040,0.00275761
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2045,0.00987042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2050,0.02141774
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2055,0.03536892
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2060,0.04774794
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2065,0.051545317
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2070,0.047891448
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2075,0.0428563052
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2080,0.038502170599999996
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2085,0.0347132276
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2090,0.031629249
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2095,0.006895349475
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,coal,coal chemical CCS,regional coal,2100,0.0015757601606
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2025,9.0868e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2030,6.787208317e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2035,0.00019908675056
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2040,0.0006968116266000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2045,0.0020576318163
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2050,0.00394612314652
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2055,0.00582597718622
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2060,0.00923237068503
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2065,0.013945637661
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2070,0.019480705516
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2075,0.02475832595
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2080,0.030713273410000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2085,0.03519343776
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2090,0.03902986433
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2095,0.0641049999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,electricity,electrolysis,elect_td_ind,2100,0.0587063757
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2040,0.000735278
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2045,0.003191159
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2050,0.007083417999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2055,0.011450759
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2060,0.016116928000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2065,0.020031345
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2070,0.022311217
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2075,0.0224759907
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2080,0.020687878
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2085,0.018903263
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2090,0.017311502
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2095,0.0040906888200000005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,elect_td_ind,2100,0.000719228676
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2040,0.00972171
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2045,0.04219291
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2050,0.09365564
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2055,0.15139987
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2060,0.21309506
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2065,0.26485134
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2070,0.29499482
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2075,0.297172639
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2080,0.27353064
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2085,0.24993496
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2090,0.22889047999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2095,0.0540864295
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,gas ATR CCS,regional natural gas,2100,0.00950951741
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2025,1.07743e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2030,7.198478e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2035,0.00026220334
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2040,0.000260678411
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2045,0.000124153184
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2050,3.98531309e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2055,1.9922777800000002e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2060,1.0288367499999999e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2065,5.9748586e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2070,3.3928253e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2075,1.8431649000000001e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2080,1.23312198e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2085,6.33788807e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2090,2.86161713e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2095,6.96449542e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,elect_td_ind,2100,2.265636663e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2025,8.47897e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2030,0.0056050938000000005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2035,0.0202518119
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2040,0.020090212
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2045,0.0095603408
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2050,0.00306650501
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2055,0.00153133192
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2060,0.0007891284
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2065,0.00045692341
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2070,0.00025861528
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2075,0.00014014458
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2080,9.372259e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2085,4.81549044e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2090,2.17355017e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2095,0.00052882402086
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,gas,natural gas steam reforming,regional natural gas,2100,0.00171977936103
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2025,2.10334e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2030,0.00017020371000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2035,0.0007859859600000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2040,0.00466891551
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2045,0.01846582691
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2050,0.05027254986
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2055,0.10266492965999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2060,0.196692478781
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2065,0.3579911608
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2070,0.608526927
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2075,0.95854229
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2080,1.43121943
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2085,1.9945246
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2090,2.6272427
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2095,3.6867487
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,nuclear,electrolysis,nuclearFuelGenIII,2100,4.441156100000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,solar,electrolysis,global solar resource,2025,2.08936e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,solar,electrolysis,global solar resource,2030,0.00023643844
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,solar,electrolysis,global solar resource,2035,0.00139184336
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,solar,electrolysis,global solar resource,2040,0.01101778975
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,solar,electrolysis,global solar resource,2045,0.05243390948
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,solar,electrolysis,global solar resource,2050,0.16626612706
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Western,H2 central production,solar,electrolysis,global solar resource,2055,0.35343359568
